username,rank,track_name,artist
RabaneteRadia,7,A View to a Kill,Duran Duran
RabaneteRadia,8,Ordinary World,Duran Duran
RabaneteRadia,9,Someone Saved My Life Tonight,Elton John
RabaneteRadia,10,Blue Suede Shoes,Elvis Presley
saythissooner,1,The Day I Left the Womb,Escape The Fate
saythissooner,2,A Dagger Through the Heart of St. Angeles,Alexisonfire
saythissooner,3,This Could Be Anywhere In The World,Alexisonfire
saythissooner,4,Mailbox Arson,Alexisonfire
saythissooner,5,"Drunks, Lovers, Sinners and Saints",Alexisonfire
saythissooner,6,Forever,CHVRCHES
saythissooner,7,Dias da Juventude,Terno Rei
saythissooner,8,Difícil,Terno Rei
saythissooner,9,Sorte Ainda,Terno Rei
saythissooner,10,Boiled Frogs,Alexisonfire
FeudalFM,1,Die For Me,A Day to Remember
FeudalFM,2,Any Man of Mine,Shania Twain
FeudalFM,3,Miracle,A Day to Remember
FeudalFM,4,All My Friends,A Day to Remember
FeudalFM,5,Man! I Feel Like a Woman!,Shania Twain
FeudalFM,6,You're Still the One,Shania Twain
FeudalFM,7,Jaded,Spiritbox
FeudalFM,8,Bad Blood,A Day to Remember
FeudalFM,9,Flowers,A Day to Remember
FeudalFM,10,LeBron,A Day to Remember
fqrtsmella,1,Non-Stop,Leslie Odom Jr.
fqrtsmella,2,Satisfied,Renée Elise Goldsberry
fqrtsmella,3,Guns and Ships,Leslie Odom Jr.
fqrtsmella,4,The Room Where It Happens,Leslie Odom Jr.
fqrtsmella,5,Stay Alive,Original Broadway Cast of Hamilton
fqrtsmella,6,History Has Its Eyes On You,Christopher Jackson
fqrtsmella,7,What'd I Miss,Daveed Diggs
fqrtsmella,8,Say No To This,Jasmine Cephas-Jones
fqrtsmella,9,What Comes Next?,Jonathan Groff
fqrtsmella,10,You'll Be Back,Jonathan Groff
spaceysofi,1,End of an Era,Dua Lipa
spaceysofi,2,How Can I Not Know What I Need Right Now,Charli XCX
spaceysofi,3,Selfish Girl,Charli XCX
spaceysofi,4,Twice,Charli XCX
spaceysofi,5,Used to Know Me,Charli XCX
spaceysofi,6,Houdini,Dua Lipa
spaceysofi,7,Training Season,Dua Lipa
spaceysofi,8,Woman's World,Little Mix
spaceysofi,9,A sorte é cega,Luiz Gonzaga
spaceysofi,10,Flor De Tangerina,Alceu Valença
frommyknees,2,Emily I'm Sorry,boygenius
frommyknees,3,Oops!...I Did It Again,Britney Spears
frommyknees,4,The Edge of Glory,Lady Gaga
frommyknees,6,Dancing Queen,ABBA
frommyknees,7,Elaine,ABBA
frommyknees,8,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA
frommyknees,9,Easy on Me,Adele
frommyknees,10,Barbie Girl,Aqua
willcarmody_,1,Twilight Zone,Ariana Grande
willcarmody_,2,Warm,Ariana Grande
willcarmody_,3,Leading a Double Life,"""Blue"" Gene Tyranny"
willcarmody_,4,Next Time Might Be Your Time,"""Blue"" Gene Tyranny"
willcarmody_,5,Ventura Highway,America
willcarmody_,6,Dandelion,Ariana Grande
willcarmody_,7,Hampstead,Ariana Grande
willcarmody_,8,intro (end of the world) - extended,Ariana Grande
willcarmody_,9,past life,Ariana Grande
willcarmody_,10,Dried Roses,Big Thief
keblz,1,if it was 2008 though,skeleton archive
keblz,2,pick your poison,skeleton archive
keblz,3,crashing a brick into someone elses window,skeleton archive
keblz,4,lovefool demo,wifiskeleton
keblz,5,ware me out like old clothes,wifiskeleton
keblz,6,everybody wants to be a loser,skeleton archive
keblz,7,i wrote this poem about you listen you dont have a choice,skeleton archive
keblz,8,its whatever i got an alcohol method on doordash so i get drunk everyday,skeleton archive
keblz,9,oh well youll be fine,wifiskeleton
keblz,10,"sdfghjklkljkl:, ._.",wifiskeleton
tihluz,1,The Thrill Is Gone,B.B. King
tihluz,2,Peregrinos de Esperança - Hino Oficial do Jubileu 2025,Edições CNBB
tihluz,3,Sentinela da Manhã,Gerados pela Imaculada
tihluz,4,Hey You,Pink Floyd
tihluz,5,Run Like Hell,Pink Floyd
tihluz,6,The Great Gig in the Sky,Pink Floyd
tihluz,7,Wish You Were Here,Pink Floyd
tihluz,8,DDU-DU DDU-DU,BLACKPINK
tihluz,9,No More Dream,BTS
tihluz,10,Não Quero Me Esquecer,Colo de Deus
vitorpdsg,1,Portrait of My Heart,SPELLLING
vitorpdsg,2,Alibi,SPELLLING
vitorpdsg,3,Keep It Alive,SPELLLING
vitorpdsg,4,Waterfall,SPELLLING
vitorpdsg,5,harvest sky,Oklou
vitorpdsg,6,Drain,SPELLLING
vitorpdsg,7,Sometimes,SPELLLING
vitorpdsg,8,REALiTy,Capsule
vitorpdsg,9,endless,Oklou
vitorpdsg,10,thank you for recording,Oklou
tovelipa,1,Miracle,Bad Omens
tovelipa,2,Like a Villain,Bad Omens
tovelipa,3,bad decisions,Bad Omens
tovelipa,4,Just Pretend,Bad Omens
tovelipa,5,Nowhere to Go,Bad Omens
tovelipa,6,CONCRETE JUNGLE,Bad Omens
tovelipa,7,THE DEATH OF PEACE OF MIND,Bad Omens
tovelipa,8,ARTIFICIAL SUICIDE,Bad Omens
tovelipa,9,The Grey,Bad Omens
tovelipa,10,CUPID'S GIRL,Marina
heloisangueira,1,Pete Wentz Is the Only Reason We're Famous,Cobra Starship
heloisangueira,2,LeBron,A Day to Remember
heloisangueira,3,Just Pretend,Bad Omens
heloisangueira,4,Make It Make Sense,A Day to Remember
heloisangueira,5,Love Me To Heaven,Jonas Brothers
heloisangueira,6,Bad Blood,A Day to Remember
heloisangueira,7,White Line Fever,Asking Alexandria
heloisangueira,8,Dive In,Pierce the Veil
heloisangueira,9,PMA (feat. Pale Waves),All Time Low
heloisangueira,10,Where Did It Go?,Asking Alexandria
kalliase,1,Flex,Shygirl
kalliase,2,Tension,Kylie Minogue
kalliase,3,southbound,Artemas
kalliase,4,KONGOLESE SOUS BBL,Theodora
kalliase,5,Pocketful of Sunshine,Natasha Bedingfield
kalliase,6,CRAZY,LE SSERAFIM
kalliase,7,Waterfalls,TLC
kalliase,9,Snap My Finger (feat. PinkPantheress),KAYTRANADA
kalliase,10,Petit Pays,Cesária Évora
mimilovebug,1,BABY GANGSTA - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
mimilovebug,2,DUMBAI - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
mimilovebug,3,CARAMELOS,Bhavi
mimilovebug,4,"LA QUE PUEDE, PUEDE - Live at NPR MUSIC's Tiny Desk",Ca7riel & Paco Amoroso
mimilovebug,5,EL ÚNICO - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
mimilovebug,6,MI DESEO/BAD BITCH - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
mimilovebug,7,#TETAS,Ca7riel & Paco Amoroso
mimilovebug,8,IMPOSTOR,Ca7riel & Paco Amoroso
mimilovebug,9,RE FORRO,Ca7riel & Paco Amoroso
mimilovebug,10,EL DÍA DEL AMIGO,Ca7riel & Paco Amoroso
maximoiff,1,Dandelion,Ariana Grande
maximoiff,2,intro (end of the world) - extended,Ariana Grande
maximoiff,3,Twilight Zone,Ariana Grande
maximoiff,4,past life,Ariana Grande
maximoiff,5,Warm,Ariana Grande
maximoiff,6,Can we talk about Isaac?,Rachel Chinouriri
maximoiff,7,Hampstead,Ariana Grande
maximoiff,8,Desmitificar,Marina Sena
maximoiff,9,TOKITÔ,Marina Sena
spookymilena,1,X-Ray,Inhaler
spookymilena,2,Falling In,Inhaler
spookymilena,3,Roman Holiday,Fontaines D.C.
spookymilena,4,You Might Get What You Want,Inhaler
spookymilena,5,360,Charli xcx
spookymilena,6,Valentine,Inhaler
spookymilena,7,Eddie In The Darkness,Inhaler
spookymilena,8,7,Catfish and the Bottlemen
spookymilena,9,The Charms,Inhaler
spookymilena,10,Most Wanted Man,Lucy Dacus
guywithaqmark,2,Alley Rose,Conan Gray
guywithaqmark,3,Teenage Dream,Katy Perry
guywithaqmark,4,edamame,bbno$
guywithaqmark,6,Naked in Manhattan,Chappell Roan
guywithaqmark,7,I Have Confidence,Julie Andrews
guywithaqmark,8,Everybody Wants To Rule The World,Ninja Sex Party
guywithaqmark,9,How Did It End?,Taylor Swift
guywithaqmark,10,Title Track,The Hotelier
luckittycat,1,Love on the Brain,Rihanna
luckittycat,2,past life,Ariana Grande
luckittycat,3,Head Head Honcho,Kim Petras
luckittycat,4,borderline (feat. Missy Elliott),Ariana Grande
luckittycat,5,The Quest,Mac Miller
luckittycat,6,breathin,Ariana Grande
luckittycat,7,This Is What You Came For,Calvin Harris
luckittycat,8,Bigger In Texas,Megan Thee Stallion
luckittycat,9,make up,Ariana Grande
luckittycat,10,He Like That,Fifth Harmony
AlexandraStersi,1,Hampstead,Ariana Grande
AlexandraStersi,2,past life,Ariana Grande
AlexandraStersi,3,intro (end of the world),Ariana Grande
AlexandraStersi,4,Twilight Zone,Ariana Grande
AlexandraStersi,5,Warm,Ariana Grande
AlexandraStersi,6,Dandelion,Ariana Grande
AlexandraStersi,7,supernatural,Ariana Grande
AlexandraStersi,8,ordinary things (feat. Nonna),Ariana Grande
AlexandraStersi,9,bye,Ariana Grande
AlexandraStersi,10,don't wanna break up again,Ariana Grande
siIvertaurus,1,Skinny Skinny,Ashton Irwin
siIvertaurus,2,Trust,Jonas Brothers
siIvertaurus,3,Yoü and I,Lady Gaga
siIvertaurus,4,Heartbreak Weather,Niall Horan
siIvertaurus,5,Nice To Meet Ya - Stripped,Niall Horan
siIvertaurus,6,Nothing,Niall Horan
siIvertaurus,7,Small Talk - Live at the Royal Albert Hall,Niall Horan
siIvertaurus,8,Go Away,Weezer
siIvertaurus,9,Stand By Me,Weezer
siIvertaurus,10,Alienated,Zayn
nunab,3,Dandelion,Ariana Grande
nunab,4,don't wanna break up again,Ariana Grande
nunab,6,Party People,Rose Gray
nunab,7,bye,Ariana Grande
nunab,8,eternal sunshine,Ariana Grande
nunab,9,Hampstead,Ariana Grande
nunab,10,imperfect for you,Ariana Grande
mirandacvrxl,1,Eleanor Put Your Boots On,Franz Ferdinand
mirandacvrxl,2,This Fire,Franz Ferdinand
mirandacvrxl,3,You're the Reason I'm Leaving,Franz Ferdinand
mirandacvrxl,4,Mario de Andrade / Selvagem,Boogarins
mirandacvrxl,5,Fade Together,Franz Ferdinand
mirandacvrxl,6,Well That Was Easy,Franz Ferdinand
mirandacvrxl,7,What You Meant,Franz Ferdinand
mirandacvrxl,8,I'm Your Villain,Franz Ferdinand
mirandacvrxl,9,Do You Want To,Franz Ferdinand
mirandacvrxl,10,You Could Have It So Much Better,Franz Ferdinand
rafaawera,1,TE AMO SEM CULPA,Carol Biazin
rafaawera,2,Let Me Love You,Ariana Grande
rafaawera,3,Like What,LAI$ROSA
rafaawera,4,Death Of Me,Amira Elfeky
rafaawera,5,Vendo O Mundo do Topo,fuze
rafaawera,6,"CADELA 2 - muito late, nunca morde",King Saints
rafaawera,7,Up From the Bottom,Linkin Park
rafaawera,8,Crossed The Line,Amira Elfeky
rafaawera,9,Fatal Attraction,Amira Elfeky
rafaawera,10,Forever Overdose,Amira Elfeky
noahsweetwine,1,See you in hell,Yves
noahsweetwine,2,Viola,Yves
noahsweetwine,3,dim,Yves
noahsweetwine,4,Gone Girl,Yves
noahsweetwine,5,Tik Tok,Yves
noahsweetwine,6,BIRD,Yves
noahsweetwine,7,DIORAMA,Yves
noahsweetwine,8,Goldfish,Yves
noahsweetwine,9,LOOP (feat. Lil Cherry),Yves
noahsweetwine,10,Afterglow,Yves
parkjamin,3,LV Bag (feat. j-hope of BTS & Pharrell Williams),Don Toliver
parkjamin,5,FRI(END)S,V
parkjamin,7,Arson,j-hope
parkjamin,8,i wonder... (with Jung Kook of BTS),j-hope
parkjamin,9,MORE,j-hope
parkjamin,10,Standing Next to You,Jung Kook
laraxsz,1,It Won't Always Be Like This,Inhaler
laraxsz,2,If You’re Gonna Break My Heart,Inhaler
laraxsz,3,My King Will Be Kind,Inhaler
laraxsz,4,Catch Fire,5 Seconds of Summer
laraxsz,5,My Honest Face,Inhaler
laraxsz,6,There's No Other Place,Inhaler
laraxsz,7,Castaway,5 Seconds of Summer
laraxsz,8,The Girl Who Cried Wolf,5 Seconds of Summer
laraxsz,9,Billy (Yeah Yeah Yeah),Inhaler
laraxsz,10,Dublin In Ecstasy,Inhaler
Alarmando,1,Twilight Zone,Ariana Grande
Alarmando,2,Clean Heart,Perfume Genius
Alarmando,3,Physical (feat. Troye Sivan),Dua Lipa
Alarmando,4,sunshine & rain...,Kali Uchis
Alarmando,5,Garden of Eden,Lady Gaga
Alarmando,6,It's a Mirror,Perfume Genius
Alarmando,7,No Front Teeth,Perfume Genius
Alarmando,9,Run Your Mouth,The Marías
Alarmando,10,Everyday,Weyes Blood
celebr1tysk1n,1,Warm,Ariana Grande
celebr1tysk1n,2,Something Beautiful,Miley Cyrus
celebr1tysk1n,3,Prelude,Miley Cyrus
celebr1tysk1n,4,Twilight Zone,Ariana Grande
celebr1tysk1n,5,past life,Ariana Grande
celebr1tysk1n,6,Dandelion,Ariana Grande
celebr1tysk1n,7,Joker,Avril Lavigne
celebr1tysk1n,8,Shut up!,Avril Lavigne
celebr1tysk1n,9,Hampstead,Ariana Grande
celebr1tysk1n,10,Hellelujah,Avril Lavigne
wathali,2,My Old Man,Joni Mitchell
wathali,3,Rockin' Back Inside My Heart,Julee Cruise
wathali,4,Subject to the Ladder,Broadcast
wathali,5,Sound and Vision - 2017 Remaster,David Bowie
wathali,6,Foldin Clothes,J. Cole
wathali,7,Play Date,Melanie Martinez
wathali,8,Reality Surf,Bladee
wathali,9,Run That Body Down,Paul Simon
wathali,10,50 Ways to Leave Your Lover,Paul Simon
ungfella,1,Krossa bojorna,Fyrdung
ungfella,2,Time for war,Fyrdung
ungfella,3,Demokrati,Fyrdung
ungfella,4,Fiender,Fyrdung
ungfella,5,Karl XII,Fyrdung
ungfella,6,Ny gryning,Fyrdung
ungfella,7,Runor i eld,Fyrdung
ungfella,8,Boldly stand erect,Fyrdung
ungfella,9,Vedergällning,Fyrdung
ungfella,10,Svea,Fyrdung
EnderBro1945,1,Can I Say,Dag Nasty
EnderBro1945,2,Circles,Dag Nasty
EnderBro1945,3,I've Heard,Dag Nasty
EnderBro1945,4,Justification,Dag Nasty
EnderBro1945,5,Never Go Back,Dag Nasty
EnderBro1945,6,One to Two,Dag Nasty
EnderBro1945,7,Thin Line,Dag Nasty
EnderBro1945,8,Under Your Influence,Dag Nasty
EnderBro1945,9,Values Here,Dag Nasty
EnderBro1945,10,What Now?,Dag Nasty
AlexCnC1095,1,Ashen Eidolon,Gallowbraid
AlexCnC1095,2,Autumn I,Gallowbraid
AlexCnC1095,3,Autumn II,Gallowbraid
AlexCnC1095,4,Oak and Aspen,Gallowbraid
AlexCnC1095,5,Stone of Remembrance,Gallowbraid
AlexCnC1095,6,Returning To the Source,Persefone
AlexCnC1095,7,The Mighty Ride of the Firelord,Rhapsody
AlexCnC1095,8,any day now (credits),Bo Burnham
AlexCnC1095,9,Comedy,Bo Burnham
AlexCnC1095,10,Don't Wanna Know,Bo Burnham
Radomus,1,Triangle,The HU
Radomus,2,Teach Me,The HU
Radomus,3,Trondur I Gotu,Týr
Radomus,4,Into the Storm,Týr
Radomus,5,Today's Good Day & So Epic,花冷え。
Radomus,6,The Art of Dying,Gojira
Radomus,7,Upright Destined Mongol,The HU
Radomus,8,Attention Whore! (Lost In Bliss),Blutmond
Radomus,9,We're Coming Back,Cock Sparrer
Radomus,10,Heathen,Deafheaven
IGLASTE,1,Lost in You,Garth Brooks
IGLASTE,2,Eyes Without a Face,Billy Idol
IGLASTE,3,Fresh,Kool & The Gang
IGLASTE,4,Electric Feel,MGMT
IGLASTE,5,It's a Sin,Pet Shop Boys
IGLASTE,6,Little Big Horn,Running Wild
IGLASTE,7,No Ordinary Love,Sade
IGLASTE,8,Skeletons of Society,Slayer
IGLASTE,9,Temptation,Slayer
IGLASTE,10,Godmaegen,Wormwitch
TheWrathofThor,1,K POP,Playboi Carti
TheWrathofThor,2,Luke 4:5-7,Aeon
TheWrathofThor,3,CHARGE DEM HOES A FEE (with Future & Travis Scott),"playboi carti, future, travis scott"
TheWrathofThor,4,Doberman,Deafheaven
TheWrathofThor,5,COCAINE NOSE,Playboi Carti
TheWrathofThor,6,CRANK,Playboi Carti
TheWrathofThor,7,WALK,Playboi Carti
TheWrathofThor,8,WAKE UP F1LTHY (with Travis Scott),"Playboi Carti, Travis Scott"
TheWrathofThor,9,There Will Be No Heaven For Me,Aeon
TheWrathofThor,10,You Pray To Nothing,Aeon
stampy1312,1,To Think Of You Is To Treasure An Absent Memory,Zao
stampy1312,2,So Damn Fucked Up,Juicy J
stampy1312,3,From What Is Said To When It's Read,Bark Psychosis
stampy1312,4,Boiled Angel,Dragged Into Sunlight
stampy1312,5,"Lies Of Serpents, A River Of Tears",Zao
stampy1312,6,The Black Meat,Bark Psychosis
stampy1312,7,Buried With Leeches,Dragged Into Sunlight
stampy1312,8,400 Winters,Bark Psychosis
stampy1312,9,Phobophile,Cryptopsy
stampy1312,10,The Fever (Aye Aye),Death Grips
nerovesgo,1,Filter,Jennie
nerovesgo,2,Intro : JANE with FKJ,Jennie
nerovesgo,3,Love Hangover (feat. Dominic Fike),Jennie
nerovesgo,4,Mantra,Jennie
nerovesgo,5,Seoul City,Jennie
nerovesgo,6,Starlight,Jennie
nerovesgo,7,Damn Right (feat. CHILDISH GAMBINO & Kali Uchis),Jennie
nerovesgo,8,F.T.S.,Jennie
Shirool,1,"In The Heavens Above, You Will Become A Monster",An Abstract Illusion
Shirool,2,"This Torment Has No End, Only New Beginnings",An Abstract Illusion
Shirool,3,H - Live,betcover!!
Shirool,4,NOBORU - Live,betcover!!
Shirool,5,Piano - Live,betcover!!
Shirool,6,イカと蛸のサンバ - Live,betcover!!
Shirool,7,ばらばら - Live,betcover!!
Shirool,8,愛人 - Live,betcover!!
Shirool,9,Doberman,Deafheaven
Shirool,10,Incidental I,Deafheaven
oughhhhh,1,Printemps émeraude,Alcest
oughhhhh,2,Après l'ombre,Les Discrets
oughhhhh,3,Protection,Alcest
oughhhhh,4,Quiet World,Katatonia
oughhhhh,5,Souvenirs d'un autre monde,Alcest
oughhhhh,6,Les Feuilles de l'olivier,Les Discrets
oughhhhh,7,Epitaph Of The Credulous,Suffocation
oughhhhh,8,Total Self-Hatred,Totalselfhatred
oughhhhh,9,Ciel errant,Alcest
oughhhhh,10,Délivrance,Alcest
Kumorto,1,Cyntefyn's Fountain,Absu
Kumorto,2,An Equinox Of Fathomless Disheartenment,Absu
Kumorto,3,A Crushing Hammer,Branikald
Kumorto,4,A Shield With An Iron Face,Absu
Kumorto,5,Pillars of Mercy,Absu
Kumorto,6,Pluję Na Twą Marność Psie,Arkona
Kumorto,7,Pogarda dla wrogów imperium wszechmocy,Arkona
Kumorto,8,Wściekłość która nadchodzi,Arkona
Kumorto,9,A Stormride,Branikald
Kumorto,10,Celestial Clear Moonlit,Branikald
Yhvgarbage500,1,Queen of the Reich,Queensrÿche
Yhvgarbage500,2,Blinded,Queensrÿche
Yhvgarbage500,3,Nightrider,Queensrÿche
Yhvgarbage500,4,Prophecy,Queensrÿche
Yhvgarbage500,5,The Lady Wore Black,Queensrÿche
Yhvgarbage500,6,At Dawn They Sleep,Slayer
Yhvgarbage500,7,Evil Has No Boundaries,Slayer
Yhvgarbage500,8,Dust Age,Vultures Vengeance
Yhvgarbage500,9,Those Who Sold the World,Vultures Vengeance
Yhvgarbage500,10,Valhalla,Crimson Glory
Michael_Jordy,2,Elite,Deftones
Michael_Jordy,3,Sherane a.k.a Master Splinter’s Daughter,Kendrick Lamar
Michael_Jordy,4,Needles and Pins,Deftones
Michael_Jordy,5,"Bitch, Don’t Kill My Vibe",Kendrick Lamar
Michael_Jordy,6,CMND/CTRL,Deftones
Michael_Jordy,7,Engine No. 9,Deftones
Michael_Jordy,8,Backseat Freestyle,Kendrick Lamar
Michael_Jordy,9,good kid,Kendrick Lamar
Docktorsex,1,1789,Silver Mountain
Docktorsex,2,Face The Tyrant,Tyrann
Docktorsex,3,Fast As a Shark,Accept
Docktorsex,4,Aftermath,Silver Mountain
Docktorsex,5,Necrosexual Killer,Silver Mountain
Docktorsex,6,Always,Silver Mountain
Docktorsex,7,Destruction Song,Silver Mountain
Docktorsex,8,Keep on Keepin' on,Silver Mountain
Docktorsex,9,King of the sea,Silver Mountain
Docktorsex,10,Looking for You,Silver Mountain
Coblynau,1,Prisoner of Our Time,Running Wild
Coblynau,2,Праздник кончился,Гражданская Оборона
Coblynau,3,Following the Growls,Molested
Coblynau,4,The Siege,Timeghoul
Coblynau,5,The Entity,Dark Quarterer
Coblynau,6,Fogflames,Molested
Coblynau,7,Pyre at the Tarn,Molested
Coblynau,8,The Usurpers Winterblood,Molested
Coblynau,9,Wolves Of Graven Hate,Molested
Coblynau,10,Defender of the Crown,Brocas Helm
sulkybabyy,1,Gone With The Sin,HIM
sulkybabyy,2,"Lover, You Should've Come Over",Jeff Buckley
sulkybabyy,3,All I Wanted,Paramore
sulkybabyy,5,Habits (Stay High),Tove Lo
sulkybabyy,6,Heaven or Las Vegas,Cocteau Twins
sulkybabyy,7,Nice Nice,Dazey and the Scouts
sulkybabyy,8,Christian Values,SlutBomb
sulkybabyy,9,Swerve and Protect,SlutBomb
sulkybabyy,10,Dehumanized - Version,Void
Abhartach,1,Devoured Death,Incantation
Abhartach,2,Entrantment of Evil,Incantation
Abhartach,3,Eternal Torture,Incantation
Abhartach,4,Unholy Massacre,Incantation
Abhartach,5,decieved,Cerebral Disfunction
Abhartach,6,decomposed minds,Cerebral Disfunction
Abhartach,7,filuzz core,Cerebral Disfunction
Abhartach,8,Infective Influence,Cerebral Disfunction
Abhartach,9,Infestation Of Anal Herpes,Cerebral Disfunction
Abhartach,10,maceration,Cerebral Disfunction
batbatbatbatbat,1,Sehr Komisch,Harmonia
batbatbatbatbat,2,Panzerfura,Wij
batbatbatbatbat,3,Fairy Mary Mag,Cardiacs
batbatbatbatbat,4,Camcorder,Chat Pile
batbatbatbatbat,5,Crazy Blue,A.R. Kane
batbatbatbatbat,6,Spermwhale Trip Over,A.R. Kane
batbatbatbatbat,7,Insect Hoofs On Lassie,Cardiacs
batbatbatbatbat,8,The Solid State Orchestra,Frost*
batbatbatbatbat,9,Dino,Harmonia
batbatbatbatbat,10,Düsseldorf,La Düsseldorf
NewClearAge,1,"Calcutta (Taxi, Taxi, Taxi)",Dr. Bombay
NewClearAge,2,Dr. Boom-Bombay,Dr. Bombay
NewClearAge,3,Girlie Girlie,Dr. Bombay
NewClearAge,4,Holabaloo,Dr. Bombay
NewClearAge,5,Indy Dancing,Dr. Bombay
NewClearAge,6,Intro,Dr. Bombay
NewClearAge,7,My Sitar,Dr. Bombay
NewClearAge,8,Outro,Dr. Bombay
NewClearAge,9,Rice & Curry,Dr. Bombay
NewClearAge,10,S.O.S. (The Tiger Took My Family),Dr. Bombay
TheWatcher777,1,ENA: Dream BBQ OST - Main Menu Theme,Joel G
TheWatcher777,2,Speak Volumes,dälek
TheWatcher777,3,Spiritual Healing,dälek
TheWatcher777,4,Spiritual Cramp,Christian Death
TheWatcher777,5,Rave On,Masafumi Takada
TheWatcher777,6,Drive Around,Brainbombs
TheWatcher777,7,"Codeine, Glue, And You",Chemlab
TheWatcher777,8,Queen Of Despair (Ode To The Diode),Chemlab
TheWatcher777,9,Suicide Jag,Chemlab
TheWatcher777,10,...From Mole Hills,dälek
jordanlr7,2,Lucid Dream,aespa
jordanlr7,3,Mantra,Jennie
jordanlr7,4,Start a War,Jennie
jordanlr7,5,Paper Plane,Girls' Generation
jordanlr7,6,ZEN,Jennie
jordanlr7,7,Tokyo Drift,Xavier Wulf
jordanlr7,8,so cynical (badum),LE SSERAFIM
jordanlr7,9,"Baby, Not Baby",SEULGI
jordanlr7,10,Welcome To MY World (feat. nævis),aespa
plug__,1,Conditions of My Parole,Puscifer
plug__,2,Backstabber,Dystopia
plug__,3,Hammer Smashed Face,Cannibal Corpse
plug__,4,Brazen Bull,Gutslit
plug__,5,Dr. Feelgood,Mötley Crüe
plug__,6,Wish You Were Here,Pink Floyd
plug__,7,Potions - Deliverance Mix,Puscifer
plug__,8,The Blue,Acid Bath
plug__,9,Down In A Hole (2022 Remaster),Alice in Chains
plug__,10,Kali Ma,Cult of Fire
COUNT_FAGULA,1,1st of tha Month,Bone Thugs-N-Harmony
COUNT_FAGULA,2,Secret Desire (Vox),I-F
COUNT_FAGULA,3,Opus Brain,Igorrr
COUNT_FAGULA,4,The Black Cat - Alt. Take,London After Midnight
COUNT_FAGULA,5,The Bondage Song (Unchained mix),London After Midnight
COUNT_FAGULA,6,Black No. 1 (Little Miss Scare-All),Type O Negative
COUNT_FAGULA,7,Illuminated Displays,Arpanet
COUNT_FAGULA,8,Enough Is Enough,Chumbawamba
COUNT_FAGULA,9,Shake Your Body,Cybonix
COUNT_FAGULA,10,Enter,Cybotron
Gesundrian,1,Denim Demon,Turbonegro
Gesundrian,2,Another Kind Of Bravery,Hellchild
Gesundrian,3,A Dazzling Display of Talent,Turbonegro
Gesundrian,4,Black Rabbit,Turbonegro
Gesundrian,5,Sailor Man,Turbonegro
Gesundrian,6,Black Prophecies,Dark Angel
Gesundrian,7,Darkness Descends,Dark Angel
Gesundrian,8,Death Is Certain (Life Is Not),Dark Angel
Gesundrian,9,Hunger of the Undead,Dark Angel
Gesundrian,10,Merciless Death,Dark Angel
Makeliii,1,The Garden Route,Deafheaven
Makeliii,2,Heathen,Deafheaven
Makeliii,3,Doberman,Deafheaven
Makeliii,4,Incidental I,Deafheaven
Makeliii,5,Amethyst,Deafheaven
Makeliii,6,Magnolia,Deafheaven
Makeliii,7,Incidental II (feat. Jae Matthews),"deafheaven, Jae Matthews"
Makeliii,8,Revelator,Deafheaven
Makeliii,9,Body Behavior,Deafheaven
Makeliii,10,The Marvelous Orange Tree,Deafheaven
irrelevantedge,1,Purulent Discharge From the Urethra,Regurgitate
irrelevantedge,2,Nutshell,Alice in Chains
irrelevantedge,3,XX.03.02,Sublime Cadaveric Decomposition
irrelevantedge,4,DEGRADED SENSIBILITY,Crippled Sound
irrelevantedge,5,Blurry,Puddle of Mudd
irrelevantedge,6,SOCIALLY INEPTED,Crippled Sound
irrelevantedge,7,Starting to Fall,Duster
irrelevantedge,8,Hemorrhaging Sphincter,Crippled Sound
irrelevantedge,9,Chronic Lymphatic Leukemie,Regurgitate
irrelevantedge,10,Lingua,Sublime Cadaveric Decomposition
apollygon,1,Creekflow and the Things That Find Us,Vylet Pony
apollygon,2,Don't you,Boat
apollygon,3,Pretend,Boat
apollygon,4,Planet Foxy,Boat
apollygon,5,グッバイ・マイ・ストレンジ・ナンバー28,Boat
apollygon,6,代打・デストロイ&サーチ,Boat
apollygon,7,狂言メッセージ,Boat
apollygon,8,早贄,ex. happyender girl
apollygon,9,"And Now, A Surprise!",Vylet Pony
apollygon,10,"Harbour, Pt. I: Outer Space",Vylet Pony
Levuure,1,Nomos Nebuleam,Blut aus Nord
Levuure,2,Faiblesse des sens,Amesoeurs
Levuure,3,Sybelius,Blut aus Nord
Levuure,4,Sirály,Thy Catafalque
Levuure,5,Sword Of Silence,Abigor
Levuure,6,Anthosmos,Blut aus Nord
Levuure,7,Cosma Procyiris,Blut aus Nord
Levuure,8,Haallucinählia,Blut aus Nord
Levuure,9,Mahagma,Blut aus Nord
Levuure,10,Täydellisen valon äärellä,Cosmic Church
Recueillement,1,"Stripped, Raped and Strangled",Cannibal Corpse
Recueillement,2,Genesis to Genocide,Deströyer 666
Recueillement,3,Bodily Corrupted,Gorguts
Recueillement,4,Hematological Allergy,Gorguts
Recueillement,5,Inoculated Life,Gorguts
