username,rank,track_name,artist
guisgeov,8,Loss Forms a Sequence,Blind Girls
guisgeov,9,Nightshade,Blind Girls
guisgeov,10,The Ghost in My Eye,Blind Girls
eli-sees-ghosts,1,BACKD00R (feat. Kendrick Lamar & Jhené Aiko),Playboi Carti
eli-sees-ghosts,2,Violent Lullaby,BLP KOSHER & Yung Lean
eli-sees-ghosts,3,DARE,Gorillaz
eli-sees-ghosts,4,Wat's Wrong (feat. Zacari & Kendrick Lamar),Isaiah Rashad
eli-sees-ghosts,5,Tron Song,Thundercat
eli-sees-ghosts,6,BEST INTEREST,"Tyler, the Creator"
eli-sees-ghosts,7,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, the Creator"
eli-sees-ghosts,8,Summer Rain (feat. Yung Lean),Woesum
eli-sees-ghosts,9,Forever Yung,Yung Lean
eli-sees-ghosts,10,friday the 13th,Yung Lean
fflackoo,1,Sunday School (feat. 38 Spesh & Jadakiss),Benny the Butcher
fflackoo,2,Scrape The Bowl,Boldy James
fflackoo,3,May Store (feat. Keisha Plum),Griselda
fflackoo,4,Scotties,Griselda
fflackoo,5,Down State (feat. Styles P & BENNY THE BUTCHER),Westside Gunn
fflackoo,6,Dirty Harry (feat. Rj Payne & Conway the Machine),Benny the Butcher
fflackoo,7,Blakk Tape,Conway the Machine
fflackoo,8,Dough & Damani,Conway the Machine
fflackoo,9,Dr Birds,Griselda
fflackoo,10,Jimi's Headband,Rome Streetz
guigui_smalls,1,Happy Birthday,"Black Country, New Road"
guigui_smalls,2,All Apologies,Sinéad O'Connor
guigui_smalls,3,Sweet,feeble little horse
guigui_smalls,4,This Is Real,feeble little horse
guigui_smalls,5,Leave Me Alone - 2015 Remaster,New Order
guigui_smalls,6,A Volta Do Mundo,Alcione
guigui_smalls,7,NUEVAYoL,Bad Bunny
guigui_smalls,8,"Hell suite, Pt. II",Darkside
guigui_smalls,9,Bologna,Destroyer
guigui_smalls,10,Amber Waves,Ethel Cain
vvioleta_,1,Thank You for the Venom,My Chemical Romance
vvioleta_,2,Leather Forever,Miss Kittin
vvioleta_,3,Interlude,My Chemical Romance
vvioleta_,4,180db_ [130],Aphex Twin
vvioleta_,5,Bucephalus Bouncing Ball [Chosen by Warp co-founder Steve Beckett],Aphex Twin
vvioleta_,6,I'm Glad,Captain Beefheart & His Magic Band
vvioleta_,7,Under Your Spell,Desire
vvioleta_,8,Love Song,Jack Off Jill
vvioleta_,9,Betray,Minor Threat
vvioleta_,10,In My Eyes,Minor Threat
akayg,1,Never Lose Me,Flo Milli
akayg,2,Team,Lorde
akayg,3,Air,Men I Trust
akayg,4,Wanna Love You Girl - Main,Robin Thicke
akayg,5,Ride,twenty one pilots
akayg,6,Fashion Killa,A$AP Rocky
akayg,7,More Than a Woman,Aaliyah
akayg,8,Try Again,Aaliyah
akayg,9,Disguise,Amaarae
akayg,10,300 Miles (Leave Me Alone),Arbour
CARC1N0GEN,1,Vessels,Warmth
CARC1N0GEN,2,#19,Aphex Twin
CARC1N0GEN,3,Revenant,Warmth
CARC1N0GEN,4,Remains,Warmth
CARC1N0GEN,5,Visions,Warmth
CARC1N0GEN,6,Earth Death,Baths
CARC1N0GEN,7,Existence,Warmth
CARC1N0GEN,8,Abscence,Warmth
CARC1N0GEN,9,Pulsar,Warmth
CARC1N0GEN,10,Perception,Warmth
dedhedchemistry,1,Corium Leak,Heccra
dedhedchemistry,2,Homemade Halloween Costume,Heccra
dedhedchemistry,3,Turquoise Hexagon Sun,Boards of Canada
dedhedchemistry,4,Banjo-Kazooie,Heccra
dedhedchemistry,5,I Wanna Go on A Ski Trip with The Beach Boys,Heccra
dedhedchemistry,6,Pissed Off Kids in the 90's,Heccra
dedhedchemistry,7,Little League,Cap'n Jazz
dedhedchemistry,8,The Robot With Human Hair Pt. 4,Dance Gavin Dance
dedhedchemistry,9,Blue Thunder,Galaxie 500
dedhedchemistry,10,Snowstorm,Galaxie 500
s-tac,1,Godstained,Quadeca
s-tac,2,Like That,Future
s-tac,3,Muse,moë
s-tac,4,No Disk,moë
s-tac,5,Star Gazer,moë
s-tac,6,Purity (feat. Frank Ocean),A$AP Rocky
s-tac,7,Bouquet for Me,Ado
s-tac,8,Familiar,Aminé
s-tac,9,A Certain Romance,Arctic Monkeys
s-tac,10,Fluorescent Adolescent,Arctic Monkeys
ShamsRealm,1,2024,Playboi Carti
ShamsRealm,2,Magic I Want U,Jane Remover
ShamsRealm,3,All Signs Point to Lauderdale,A Day to Remember
ShamsRealm,4,FIX URSELF!,JPEGMAFIA
ShamsRealm,5,Take Me Back To LA,The Weeknd
ShamsRealm,6,Ultraviolence,Lana Del Rey
ShamsRealm,7,RATHER LIE (with The Weeknd),Playboi Carti
ShamsRealm,8,TELESCOPE,Twxn
ShamsRealm,9,Enjoy The Show (feat. Future),The Weeknd
ShamsRealm,10,Opening Night,The Weeknd
BallTwister12,1,Combat Baby,Metric
BallTwister12,2,Catch a Rabbit,LEENALCHI
BallTwister12,3,A Fish Map,LEENALCHI
BallTwister12,4,Your Sweet Boom,Jamie Lidell
BallTwister12,5,My Family,Pom Poko
BallTwister12,6,Supersonic,fromis_9
BallTwister12,7,Music Will Not Last,Jamie Lidell
BallTwister12,8,What's the Use?,Jamie Lidell
BallTwister12,9,Succexy,Metric
BallTwister12,10,Quick and to the Pointless,Queens of the Stone Age
hyperchromasia,1,DARK SOULS Ⅲ,Yuka Kitamura
hyperchromasia,2,Slave Knight Gael,Yuka Kitamura
hyperchromasia,3,SOS,Rihanna
hyperchromasia,4,Onanist,Ethel Cain
hyperchromasia,5,Perverts,Ethel Cain
hyperchromasia,6,Pulldrone,Ethel Cain
hyperchromasia,7,Cry for the Weeper,Sunn O)))
hyperchromasia,8,Cursed Realms (Of the Winterdemons),Sunn O)))
hyperchromasia,9,It Took the Night to Believe,Sunn O)))
hyperchromasia,10,Blood Swamp,Boris
b0c3phus,1,Espresso,Sabrina Carpenter
b0c3phus,2,Watermelon,John + Jane Q. Public
b0c3phus,3,ILBB2 (feat. GloRilla),Jorjiana
b0c3phus,4,Run Your Mouth,Gavin Adcock
b0c3phus,5,Taste,Sabrina Carpenter
b0c3phus,6,White Girl,Shy Glizzy
b0c3phus,7,Rooster (2022 Remaster),Alice in Chains
b0c3phus,8,Double Vision,Foreigner
b0c3phus,9,Glorilla - Yeah Glo! | Guitar Remix,leonsash
b0c3phus,10,Man in the Box,Alice in Chains
stuka_,1,Saint Pablo,Kanye West
stuka_,2,Hold My Liquor,Kanye West
stuka_,3,Different Day,Playboi Carti
stuka_,4,PHILLY (with Travis Scott),Playboi Carti
stuka_,5,CRANK,Playboi Carti
stuka_,6,CRUSH (With Travis Scott),Playboi Carti
stuka_,7,Welcome To Heartbreak,Kanye West
stuka_,8,K POP,Playboi Carti
stuka_,9,TOXIC (with Skepta),Playboi Carti
stuka_,10,Whole Lotta Something Goin' On,Raphael Ravenscroft
emithyst,1,L Dopa,Big Black
emithyst,2,The Same War,VOLA
emithyst,3,Earthmover,Have a Nice Life
emithyst,4,Obedient,Bladee
emithyst,5,The Doorway,Neurosis
emithyst,6,Spleen,Peste Noire
emithyst,7,The Power of Independent Trucking,Big Black
emithyst,8,Beneath the Howling Stars - Remixed and Remastered,Cradle of Filth
emithyst,9,Cruelty Brought Thee Orchids - Remixed and Remastered,Cradle of Filth
emithyst,10,Black Rose Immortal,Opeth
allyson-,1,Honey Water,Japanese Breakfast
allyson-,2,Men in Bars,Japanese Breakfast
allyson-,3,Picture Window,Japanese Breakfast
allyson-,4,Leda,Japanese Breakfast
allyson-,5,Here is Someone,Japanese Breakfast
allyson-,6,Little Girl,Japanese Breakfast
allyson-,7,Magic Mountain,Japanese Breakfast
allyson-,8,Orlando In Love,Japanese Breakfast
allyson-,9,Winter in LA,Japanese Breakfast
allyson-,10,Light And Love,The Lemon Twigs
moonexcess,1,Guilty Conscience,Kneecap
moonexcess,2,I Love You,Fontaines D.C.
moonexcess,3,H.O.O.D,Kneecap
moonexcess,4,John the Revelator,Depeche Mode
moonexcess,5,Invisible,Duran Duran
moonexcess,6,Get Your Brits Out,Kneecap
moonexcess,7,Rocky Took A Lover,Bell X1
moonexcess,8,Ginkgo,Panchiko
moonexcess,9,Tá na Baggies ar an Talamh,Kneecap
moonexcess,10,evermore (feat. Bon Iver),Taylor Swift
TransRights,1,Godstained,Quadeca
TransRights,2,Love Is Unkind,BANKS
TransRights,3,Killing in the Name,Rage Against the Machine
TransRights,4,Best Friends,BANKS
TransRights,5,DELULU,BANKS
TransRights,6,Direction,BANKS
TransRights,7,Guillotine,BANKS
TransRights,8,I Hate Your Ex-Girlfriend (feat. Doechii),BANKS
TransRights,9,Make It Up (feat. Sampha),BANKS
TransRights,10,Meddle In The Mold,BANKS
spdrmia,1,Pop Thieves (Make it Feel Good),Childish Gambino
spdrmia,2,Sober,Childish Gambino
spdrmia,3,Late Night in Kauai,Childish Gambino
spdrmia,4,Poke,Childish Gambino
spdrmia,5,Retro [Rough],Childish Gambino
spdrmia,6,The Palisades,Childish Gambino
spdrmia,7,V. 3005 (beach picnic version),Childish Gambino
spdrmia,8,Ballad of A Poor Man,Devon Hendryx
spdrmia,9,Behold! A Pale Horse,DeVon Hendryx
spdrmia,10,God Bless My Homegirls,DeVon Hendryx
Quackd78,1,All Red,Playboi Carti
Quackd78,2,Norman fucking Rockwell,Lana Del Rey
Quackd78,3,Push Ups,Drake
Quackd78,4,2024,Playboi Carti
Quackd78,5,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",Kendrick Lamar
Quackd78,6,Words 2 My Firstborn,2Pac
Quackd78,7,ELEMENT.,Kendrick Lamar
Quackd78,8,The Times They Are a-Changin',Bob Dylan
Quackd78,9,Changes - 2015 Remaster,David Bowie
Quackd78,10,Runner,Alex G
ppluver25,1,The City of New Orleans,Arlo Guthrie
ppluver25,2,The Big Gloom,Have a Nice Life
ppluver25,3,Mississippi,Bob Dylan
ppluver25,4,Take It Out on Me,Chairlift
ppluver25,5,affection,Between Friends
ppluver25,6,(It's Only Your) Imagination,Bobbie Gentry
ppluver25,7,I'll Fly Away (With Bob Dylan),Carolyn Hester
ppluver25,8,I Belong in Your Arms,Chairlift
ppluver25,9,I Want,Mk.gee
ppluver25,10,Sleepyhead,Passion Pit
simbachk,1,Cryin' All Night,Airplay
simbachk,2,Still Jorkin',WORM ALERT
simbachk,3,Nothin' You Can Do About It,Airplay
simbachk,4,Slamahoochee,WORM ALERT
simbachk,5,LEMON MELON COOKIE,Tak
simbachk,6,Beermaxxing on I-94,WORM ALERT
simbachk,7,Jorkin' It Crazy Style,WORM ALERT
simbachk,8,You And Me,BSLS
simbachk,9,Instakill,WORM ALERT
simbachk,10,Should We Carry On,Airplay
fabian_stang,1,that’s so true,Gracie Abrams
fabian_stang,2,I’ve seen ur ex,flowerovlove
fabian_stang,3,The Giver,Chappell Roan
fabian_stang,4,Relationships,HAIM
fabian_stang,5,Friskis,Kjartan Lauritzen
fabian_stang,6,MVH,Synne Vo
fabian_stang,7,Sports car,Tate McRae
fabian_stang,8,Ordinary,Alex Warren
fabian_stang,9,Stuck Cat,Anna Lille
fabian_stang,10,"Sex, Drugs & Existential Dread",Chloe Qisha
HenrikArby,1,The Logical Song,Scooter
HenrikArby,2,How Much Is The Fish?,Scooter
HenrikArby,3,Weekend!,Scooter
HenrikArby,4,Hydroplaning Off the Edge of the World,Destroyer
HenrikArby,5,Picture Window,Japanese Breakfast
HenrikArby,6,Cloning Sequence,Nathan Boost
HenrikArby,7,Force Of Equilibrium,Sansibar
HenrikArby,8,"""If Everyone Is Someone - No One Is Everyone""",Soak
HenrikArby,9,Oh Brother,Soak
HenrikArby,10,Bird 1,Underworld
sanderkarls1,1,Guess,Charli XCX
sanderkarls1,2,Make My Day,Erika de Casier
sanderkarls1,3,Boy's a liar Pt. 2,PinkPantheress
sanderkarls1,4,LLYLM,ROSALÍA
sanderkarls1,5,Bunny Is A Rider - Sega Bodega 'UKG' Remix,Caroline Polachek
sanderkarls1,6,"Good Luck, Babe!",Chappell Roan
sanderkarls1,7,Believe It,Erika de Casier
sanderkarls1,8,My Day Off,Erika de Casier
sanderkarls1,9,I'm a Girl You Can Hold IRL,ML Buch
sanderkarls1,10,fall,Oklou
torkil_ks,1,Carrying You,Azumi Inoue
torkil_ks,2,Behind the Wall of Sleep - 2009 Remaster,Black Sabbath
torkil_ks,3,Black Sabbath - 2009 Remaster,Black Sabbath
torkil_ks,4,Electric Funeral - 2009 Remaster,Black Sabbath
torkil_ks,5,"Evil Woman, Don't Play Your Games with Me - 2009 Remaster",Black Sabbath
torkil_ks,6,Fairies Wear Boots - 2009 Remaster,Black Sabbath
torkil_ks,7,Hand of Doom - 2009 Remaster,Black Sabbath
torkil_ks,8,Heaven and Hell,Black Sabbath
torkil_ks,9,Iron Man - 2009 Remaster,Black Sabbath
torkil_ks,10,N.I.B. - 2009 Remaster,Black Sabbath
TheRealSlamJoy,1,"Epic, Pt. 2",Anaïs Mitchell
TheRealSlamJoy,2,"Epic, Pt. 1",Anaïs Mitchell
TheRealSlamJoy,3,Our Lady of the Underground,Anaïs Mitchell
TheRealSlamJoy,4,Way Down Hadestown,Anaïs Mitchell
TheRealSlamJoy,5,Wedding Song,Anaïs Mitchell
TheRealSlamJoy,6,Tierra,CHUWI
TheRealSlamJoy,7,Honey Water,Japanese Breakfast
TheRealSlamJoy,8,"Gone, I'm Gone",Anaïs Mitchell
TheRealSlamJoy,9,"Hey, Little Songbird",Anaïs Mitchell
TheRealSlamJoy,10,Durmiendo,CHUWI
edduno128,1,Green Typewriters,The Olivia Tremor Control
edduno128,2,59th Street Bridge Song (Feelin' Groovy) - Remastered Version,Harpers Bizarre
edduno128,3,Tidal Wave,The Apples in Stereo
edduno128,4,Dots 1-2-3,The Apples in Stereo
edduno128,5,Green Machine,The Apples in Stereo
edduno128,6,Dolphins,The Chills
edduno128,7,I Love My Leather Jacket,The Chills
edduno128,8,Come Love - Remastered Version,Harpers Bizarre
edduno128,9,Come To The Sunshine - Remastered Version,Harpers Bizarre
edduno128,10,Happy Talk - Remastered Version,Harpers Bizarre
goawaynixty,1,Someday,The Strokes
goawaynixty,2,23,Blonde Redhead
goawaynixty,3,Beetlebum - 2012 Remaster,Blur
goawaynixty,4,Copricolori,Marco Castello
goawaynixty,5,Hasta la Raíz,Natalia Lafourcade
goawaynixty,6,Is This It,The Strokes
goawaynixty,7,Castrato Raw (Fullback),YHWH Nailgun
goawaynixty,8,Lecture 25,My New Band Believe
goawaynixty,9,off to the ESSO,Aya
goawaynixty,10,Yellow,Coldplay
Billy-Shakes,1,Days,Ravyn Lenae
Billy-Shakes,2,Misery,Billy Woods
Billy-Shakes,3,Intro,Che Noir
Billy-Shakes,4,Quoth The Raven,Vega7 The Ronin
Billy-Shakes,5,Gacy,Big Cheeko
Billy-Shakes,6,Spaulding,Big Cheeko
Billy-Shakes,7,Welcome Home Warrior (feat. Aesop Rock),clipping.
Billy-Shakes,8,Roaches Don't Fly,Armand Hammer
Billy-Shakes,9,Joker,Big Cheeko
Billy-Shakes,10,Fundamentals (feat. Lupe Fiasco),Billy Blue
hildekbakken,1,Faces - Prod. by Roberto Ferrante - 2020 Remaster,Clio
hildekbakken,2,Hoping You See Me (Hoping You Don't Too),Outer Surface
hildekbakken,3,Tides - Josh Ludlow Remix,Thandii
hildekbakken,4,Amore Disperato - 2004 Remaster,Nada
hildekbakken,5,Flash In The Night,Secret Service
hildekbakken,6,All I Wanna Do - Remastered 2009,The Beach Boys
hildekbakken,7,Boogie Oogie Oogie,A Taste Of Honey
hildekbakken,8,killer tune kills me,Kirinji
hildekbakken,9,Sparrow,Simon & Garfunkel
hildekbakken,10,"Wednesday Morning, 3 A.M.",Simon & Garfunkel
Godkatta,1,Kodachrome,Paul Simon
Godkatta,2,Raining Blood,Slayer
Godkatta,3,September,"Earth, Wind & Fire"
Godkatta,4,Rich Girl,Hall & Oates
Godkatta,5,Sweetheart from Venezuela,Harry Belafonte
Godkatta,6,Sonate Pacifique,L'Impératrice
Godkatta,7,Foi Assim,Limousine
Godkatta,8,Todas Las Hojas Son Del Viento,Pescado Rabioso
Godkatta,9,Easy Lover,Philip Bailey
Godkatta,10,Napal Baji,Psy
arabmurda,1,Feel No Pain,Sade
arabmurda,2,I Couldn't Love You More,Sade
arabmurda,3,No Ordinary Love,Sade
arabmurda,4,Cherish the Day,Sade
arabmurda,5,Kiss Of Life,Sade
arabmurda,6,Like a Tattoo,Sade
arabmurda,7,Bullet Proof Soul,Sade
arabmurda,8,Mermaid,Sade
arabmurda,9,Paradise,Sade
arabmurda,10,Pearls,Sade
mar10neeee,1,Nenuphar,Polo & Pan
mar10neeee,2,Disco Nap,Polo & Pan
mar10neeee,3,The Mirror,Polo & Pan
mar10neeee,4,Planet,Pikekyss
mar10neeee,5,Dunes of Djoser,Arc De Soleil
mar10neeee,6,Atomic sparks,Highasakite
mar10neeee,7,Lifting You,Jungle
mar10neeee,8,Bedre sånn,Makosir
mar10neeee,9,Slowly,Susanne Sundfør
mar10neeee,10,Tyrs Vals (feat. Arif Murakami & Siyabång),TYR
Friisbe,1,Had Enough,Mouth Culture
Friisbe,2,Final Nail (with Charlotte Sands),Taylor Acorn
Friisbe,3,7 Minutes in Hell,Chrissy Costanza
Friisbe,4,Don't Pull Up,Mouth Culture
Friisbe,5,My House - feat. Courtney LaPlante,PVRIS
Friisbe,6,Lidt I Fem,Rasmus Seebach
Friisbe,7,Static,Sleep Theory
Friisbe,8,Hell You Call a Dream,The Warning
Friisbe,9,Looking for Heaven,Tonight Alive
Friisbe,10,Ego,Halsey
MidasUgoSmith,1,Can You Please (feat. GloRilla),Gelo
MidasUgoSmith,2,Get It Till I'm Gone (Remix) [feat. Chy Cartier],FLO
MidasUgoSmith,3,AAA,FLO
MidasUgoSmith,4,Bending My Rules,FLO
MidasUgoSmith,5,Bending My Rules (feat. DIXSON),FLO
MidasUgoSmith,6,Bending My Rules (Vevo Live),FLO
MidasUgoSmith,7,Caught Up,FLO
MidasUgoSmith,8,Check,FLO
MidasUgoSmith,9,Get It Till I’m Gone,FLO
MidasUgoSmith,10,How Does It Feel?,FLO
DriveCliff,1,You and I,Caribou
DriveCliff,2,Run It,clipping.
DriveCliff,3,NEUROMANCER,Disposable Planet
DriveCliff,4,Water,Karate
DriveCliff,5,For Free? (interlude),Kendrick Lamar
DriveCliff,6,Wesley's Theory (ft. George Clinton & Thundercat),Kendrick Lamar
DriveCliff,7,Borderland,Secret Chiefs 3
DriveCliff,8,Moonbeams,The For Carnation
DriveCliff,9,Sickle Walk,YHWH Nailgun
DriveCliff,10,Silent Sorrow,大山 曜
zilyana,1,Breakdown,Saba
zilyana,2,Crash (feat. Raphael Saadiq and Kelly Rowland),Saba
zilyana,3,"head.rap (ft. Madison McFerrin, Ogi, Jordan Ward)",Saba
zilyana,4,How to Impress God,Saba
zilyana,5,Stomping,Saba
zilyana,6,Stop Playing With Me,Saba
zilyana,7,Woes of The World,Saba
zilyana,8,Acts 1.5,Saba
zilyana,9,BIG PICTURE (feat. Ogi),Saba
zilyana,10,Every Painting Has a Price (feat. BJ The Chicago Kid and Eryn Allen Kane),Saba
twixxyxd,1,Flying High (Feat. Toro Y Moi),Travis Scott
twixxyxd,2,N 2 Gether Now,Limp Bizkit
twixxyxd,3,Still Not a Player (feat. Joe) - Radio Version,Big Pun
twixxyxd,4,2024,Playboi Carti
twixxyxd,5,Let It All Work Out,Lil Wayne
twixxyxd,6,Decode - Twilight Soundtrack Version,Paramore
twixxyxd,7,Dmtri,Action Bronson
twixxyxd,8,Stars Out,Chance the Rapper
twixxyxd,9,Shoot Sideways,Conway the Machine
twixxyxd,10,Confessions of a Dangerous Mind,Logic
benf1nn,1,The Great Curve - 2005 Remaster,Talking Heads
benf1nn,2,Broken Ladder,Lil Ugly Mane
benf1nn,3,Discard,Lil Ugly Mane
benf1nn,4,Born Under Punches (The Heat Goes On) - 2005 Remaster,Talking Heads
benf1nn,5,Mariners Apartment Complex,Lana Del Rey
benf1nn,6,Rylee & I,Mk.gee
benf1nn,7,I Can't Put My Finger on It,Ween
benf1nn,8,Joppa Road,Ween
benf1nn,9,Spinal Meningitis (Got Me Down),Ween
benf1nn,10,After Ur Gone,Alex G
MarnoBando,1,Some,Steve Lacy
MarnoBando,2,Baby Boy (feat. Sean Paul),Beyoncé
MarnoBando,3,Dangerously In Love,Beyoncé
MarnoBando,4,Let's Kick His Ass!,Father
MarnoBando,5,Fade Away,Gaelle
MarnoBando,6,Rich Girl,Gwen Stefani
MarnoBando,7,Sober Feels,Nia Archives
MarnoBando,8,Creme's Interlude,pink siifu
MarnoBando,9,MHB's,Quasimoto
MarnoBando,10,"Me, Myself and I",Beyoncé
guusgvd,1,Comes Love - Master Take 4,Billie Holiday
guusgvd,2,"Gee Baby, Ain't I Good To You",Billie Holiday
guusgvd,3,"Lover, Come Back to Me",Billie Holiday
guusgvd,4,Strange Fruit,Billie Holiday
guusgvd,5,Yesterdays,Billie Holiday
guusgvd,6,Lover,Ella Fitzgerald
guusgvd,7,A Fine Romance,Billie Holiday
guusgvd,8,A Foggy Day,Billie Holiday
guusgvd,9,All Or Nothing At All,Billie Holiday
guusgvd,10,April In Paris,Billie Holiday
Vilkonian,1,Pensamentos Intrusivos,Ebony
Vilkonian,2,Apple,Charli XCX
Vilkonian,3,100 Mili,Ebony
Vilkonian,4,Die with a Smile,Lady Gaga
Vilkonian,5,Skin,Madonna
Vilkonian,6,Que Tal,Marina Sena
Vilkonian,7,"yes, and?",Ariana Grande
Vilkonian,8,Suutele mun silmii,Bess
Vilkonian,9,Festa,Ivete Sangalo
Vilkonian,10,Eurostar,Nemo
thy_koosk,1,Fantasy,DyE
thy_koosk,2,Survivor,Parg
thy_koosk,3,Supernova,Void of Vision
thy_koosk,4,Take on Me,a-ha
thy_koosk,5,Hit It Quit It,Bartees Strange
thy_koosk,6,My Sacrifice,Creed
thy_koosk,7,Alpha Dog,Fall Out Boy
thy_koosk,8,Picture Window,Japanese Breakfast
thy_koosk,9,CONFIG.SYS,MASTER BOOT RECORD
thy_koosk,10,1000 KLEINE TODE,Mia Morgan
colorsandfuel,1,MADNESS SUMMER,toe
colorsandfuel,2,I Wish You Love,Laufey
colorsandfuel,3,w4ste away (w/ Sickboyrari),Asteria
colorsandfuel,4,ref,OsamaSon
colorsandfuel,5,街のどこかで,toe
colorsandfuel,6,Bring Me To Life - Remastered 2023,Evanescence
colorsandfuel,7,dont cry,clavé!
colorsandfuel,8,Rakka,Plastic Tree
colorsandfuel,9,anxiety,dontlookatmyface
colorsandfuel,10,Mayim,Plastic Tree
hello-othello,1,Nights,Frank Ocean
hello-othello,2,Song for Ty,Whitney
hello-othello,3,Itty Bitty,Ashnikko
hello-othello,4,MESSY,Lola Young
hello-othello,5,Sucker,Madeline Kenney
hello-othello,6,tv off (feat. Lefty Gunplay),Kendrick Lamar
hello-othello,7,She Won't Go Away,Faye Webster
hello-othello,8,Geek'd (feat. Lil Baby),Bhad Bhabie
hello-othello,9,Anxiety,Doechii
hello-othello,10,DEATH ROLL,Doechii
Iammarcus3,1,Giving Me Life (feat. Slick Rick & Blood Orange),Mariah Carey
Iammarcus3,2,GTFO,Mariah Carey
Iammarcus3,3,The Distance (feat. Ty Dolla $ign),Mariah Carey
Iammarcus3,4,A No No,Mariah Carey
Iammarcus3,5,Caution,Mariah Carey
Iammarcus3,6,Nokia,Drake
Iammarcus3,7,With You,Mariah Carey
Iammarcus3,8,Residuals,Chris Brown
Iammarcus3,9,AGATS2 (Insecure),Juice WRLD & Nicki Minaj
Iammarcus3,10,Slow Grind,Muni Long
ThaRealYoungHAS,1,windfall - Rework,Linanthem
ThaRealYoungHAS,2,AtNightWithTed!!!!,9th Wonder
ThaRealYoungHAS,3,What's That Cha Say,Anotha Level
ThaRealYoungHAS,4,Meddle with Metal,Czarface
ThaRealYoungHAS,5,Betrayal,Gang Starr
ThaRealYoungHAS,6,Make 'em Pay,Gang Starr
ThaRealYoungHAS,7,Black Tape Song 7,Madlib
ThaRealYoungHAS,8,Artist of the Century,Mike
ThaRealYoungHAS,9,Then we could be free..,Mike
ThaRealYoungHAS,10,(There'll Never B) Another Like Me,Prince
Nikver,1,Літо,ZLYPNI
Nikver,2,FINE SHIT,Playboi Carti
Nikver,3,LIKE WEEZY,Playboi Carti
Nikver,4,GOOD CREDIT (with Kendrick Lamar),Playboi Carti
Nikver,5,MUNYUN,Playboi Carti
Nikver,6,OLYMPIAN,Playboi Carti
Nikver,7,OPM BABI,Playboi Carti
Nikver,8,SOUTH ATLANTA BABY,Playboi Carti
Nikver,9,Bethlehem,Men I Trust
Nikver,10,Burrow,Men I Trust
Lukaadot,1,Die Trying,Key Glock
Lukaadot,2,9,Dean Blunt
Lukaadot,3,Resonance - Midwest Emo Version,JACAL
Lukaadot,4,RATHER LIE (with The Weeknd),Playboi Carti
Lukaadot,5,Resonance,Home
Lukaadot,6,Wish You Were Mine - Radio Edit,Philip George
Lukaadot,7,EVIL J0RDAN,Playboi Carti
Lukaadot,8,rinsed,Dean Blunt
Lukaadot,9,Leon the Professional,Knucks
Lukaadot,10,COLD,Nemzzz
VooDoo2113,1,Get Some,Chevelle
VooDoo2113,2,The Continuum III: Tethered Together,Coheed and Cambria
VooDoo2113,3,Ladders of Supremacy,Coheed and Cambria
VooDoo2113,4,Achilles Last Stand - Remaster,Led Zeppelin
VooDoo2113,5,Snake Charmer,Dwellings
VooDoo2113,6,Windowpane,Opeth
VooDoo2113,7,No Case Gain,The Mars Volta
VooDoo2113,8,Play the Poet,Coheed and Cambria
VooDoo2113,9,"The Continuum I: Welcome to Forever, Mr Nobody",Coheed and Cambria
VooDoo2113,10,The Dark Sentencer,Coheed and Cambria
Fr33Lord,1,Balloon (Feat. Doechii),"Tyler, the Creator"
Fr33Lord,2,Be Quiet and Drive (Far Away),Deftones
Fr33Lord,3,Diamond Eyes,Deftones
Fr33Lord,4,Digital Bath,Deftones
Fr33Lord,5,Feiticeira,Deftones
Fr33Lord,6,Genesis,Deftones
Fr33Lord,7,Hole in the Earth,Deftones
Fr33Lord,8,Minerva,Deftones
Fr33Lord,9,Rocket Skates,Deftones
Fr33Lord,10,Rosemary,Deftones
cryppin4lyfe,1,Justin,Cindy
cryppin4lyfe,2,LL,The Hellp
cryppin4lyfe,3,OPM BABI,Playboi Carti
cryppin4lyfe,4,Distribution,The Hellp
cryppin4lyfe,5,caustic,The Hellp
cryppin4lyfe,6,Never Let Me Go,Cindy
cryppin4lyfe,7,"This Time, John",Stina Nordenstam
cryppin4lyfe,8,Under Your Command,Stina Nordenstam
cryppin4lyfe,9,kill4me,The Hellp
cryppin4lyfe,10,backseat,damon r.
Tamikoy,1,Your Body,Christina Aguilera
Tamikoy,2,Mary Jane Holland,Lady Gaga
Tamikoy,3,Ride,Lana Del Rey
Tamikoy,4,Donatella,Lady Gaga
Tamikoy,5,Fashion!,Lady Gaga
Tamikoy,6,The Big Big Beat,Azealia Banks
Tamikoy,7,Used to Being Alone,Azealia Banks
Tamikoy,8,II. Earth: The Oldest Computer (The Last Night),Childish Gambino
Tamikoy,9,Childlike Things,FKA twigs
Tamikoy,10,Baby's on Fire,Die Antwoord
CryingLisa,1,Punk Rock Loser,Viagra Boys
CryingLisa,2,Believe,venturing
CryingLisa,3,Sports,Viagra Boys
CryingLisa,4,Man Made of Meat,Viagra Boys
CryingLisa,5,Slow Learner,Viagra Boys
CryingLisa,6,Troglodyte,Viagra Boys
CryingLisa,7,Uno II,Viagra Boys
CryingLisa,8,Chained Moon Pendant,1000 Eyes
CryingLisa,9,Play my guitar,venturing
CryingLisa,10,6 Shooter,Viagra Boys
