username,rank,track_name,artist
twtt_ju,9,FUCHSIA SEA,Zayn
twtt_ju,10,Shoot at Will,Zayn
ChaosDevin,1,Intro,Million
ChaosDevin,2,Go Run And Play,West Coast Natural Gas
ChaosDevin,3,Racetraitor,Worth Nothing
ChaosDevin,4,Night Work,Bleach Eater
ChaosDevin,5,G.D.I.,BLOUNT
ChaosDevin,6,Shirley Lee,Bobby Lee Trammell
ChaosDevin,7,Nuclear Power,Evil Sinner
ChaosDevin,8,Gaped And Gutted,Field Dressed
ChaosDevin,9,Cover Up,Intruder
ChaosDevin,10,One Glass For Wine,Mother Tucker's Yellow Duck
Srijal,1,Magic I Want U,Jane Remover
Srijal,2,Professional Vengeance,Jane Remover
Srijal,3,Palava,The Passions
Srijal,4,Psychoboost feat danny brown,Jane Remover
Srijal,5,Ain't That A Kick,Peter Ivers
Srijal,6,High,1010benja
Srijal,7,5 23,Global Communication
Srijal,8,Dancing with your eyes closed,Jane Remover
Srijal,9,Man On The Tube,The Passions
Srijal,10,Head In The Ceiling Fan,Title Fight
blarn,1,Azucar,Earl Sweatshirt
blarn,2,Eclipse,Earl Sweatshirt
blarn,3,Nowhere2go,Earl Sweatshirt
blarn,4,The Mint (feat. Navy Blue),Earl Sweatshirt
blarn,5,Dancing Circles,Sampha
blarn,6,Cold Summers,Earl Sweatshirt
blarn,7,December 24,Earl Sweatshirt
blarn,8,Loosie,Earl Sweatshirt
blarn,9,Ontheway! (feat. Standing On the Corner),Earl Sweatshirt
blarn,10,Bad News,Kanye West
goatmilks,1,Without,A. G. Cook
goatmilks,2,I might say something stupid,Charli XCX
goatmilks,3,Bluebird,Lana Del Rey
goatmilks,4,There's A Rhythmn,Bon Iver
goatmilks,5,Does Not Suffice,Joanna Newsom
goatmilks,6,Television,A. G. Cook
goatmilks,7,"Don't Think Twice, It's All Right",Bob Dylan
goatmilks,9,When I Found You,Britney Spears
goatmilks,10,I think about it all the time,Charli xcx
foxglov3s,1,Headphones On,Addison Rae
foxglov3s,2,CUNTISSIMO,Marina
foxglov3s,3,I'll Take It,Sophia Stel
foxglov3s,4,Sak Pase (with Saint Levant & Lolo Zouaï),Michaël Brun
foxglov3s,5,Bluebird,Lana Del Rey
foxglov3s,6,Nervous Driver,Lomelda
foxglov3s,7,Immortal,Marina
foxglov3s,8,Tonight,PinkPantheress
foxglov3s,9,NBPQ (Topless),Sudan Archives
foxglov3s,10,No Pressure,Sophia Stel
joko8,1,The Way She Dances,N.E.R.D
joko8,2,The Flag is Raised,Bladee
joko8,3,Yeah You,N.E.R.D
joko8,4,Put Your Hands Up,YT
joko8,5,Prezzy,Mike
joko8,6,Whiskey Tango Foxtrot? Lima Oscar Lima!,Pennines
joko8,7,Chocolate Matter,Sweet Trip
joko8,8,Diamonds,YT
joko8,9,私達を信じていて,Cindy
joko8,10,Brain,N.E.R.D
circularities,1,Ghost,Machine Girl
circularities,2,Lady Elect,Unwound
circularities,3,This Sentence Will Ruin/Save Your Life,Born Ruffians
circularities,4,I Believe,Caroline Polachek
circularities,5,Tennessee Whiskey,Chris Stapleton
circularities,6,Do Better,Cuco
circularities,7,Savory - 2005 Remaster,Deftones
circularities,8,Smoke Rings,Les Paul
circularities,9,La Danza De Los Mirlos,Los Mirlos
circularities,10,vírgenes del sol,Manzanita y su conjunto
NZT3,1,Cry For Me,Magdalena Bay
NZT3,3,Ammunition,SPELLLING
NZT3,4,Soft Spine,Spiritbox
NZT3,5,For The Cold Country,"Black Country, New Road"
NZT3,6,Superheroes,Esthero
NZT3,7,oh my love,FKA twigs
NZT3,8,Together,KAYTRANADA
NZT3,9,Funny Papers,Mac Miller
NZT3,10,The Magnificent Moon,Mildlife
Orangeloser7,1,Mein Herz brennt,Rammstein
Orangeloser7,2,Solo,Frank Ocean
Orangeloser7,3,Blackest Bile,Giles Corey
Orangeloser7,4,Cat's in the Cradle,Harry Chapin
Orangeloser7,5,Grave Filled With Books,Giles Corey
Orangeloser7,6,We Are,Hollywood Undead
Orangeloser7,7,The Hills,The Weeknd
Orangeloser7,9,N.I.B. - 2009 Remaster,Black Sabbath
Orangeloser7,10,Skinny Love,Bon Iver
Charade,1,Piel canela,"Eydie Gormé, Trío los Panchos"
Charade,2,Y…,"Eydie Gormé, Trío los Panchos"
Charade,3,Leaving Home,International Pony
Charade,4,The Bubble,International Pony
Charade,5,Visa från Utanmyra,Jan Johansson
Charade,6,Para Ti,Cal Tjader
Charade,7,Media vuelta,"Eydie Gormé, Trío los Panchos"
Charade,8,Glory,Greentea Peng
Charade,9,Green,Greentea Peng
Charade,10,One Foot,Greentea Peng
citratsu,1,Cupid,Jack Stauber's Micropop
citratsu,2,Anemone,The Brian Jonestown Massacre
citratsu,3,"Fine, Great",Modern Baseball
citratsu,4,Shiny Happy People,R.E.M.
citratsu,5,Institutionalized,Suicidal Tendencies
citratsu,6,In-Between,Title Fight
citratsu,7,Frogs,Alice in Chains
citratsu,8,Never Meant,American Football
citratsu,9,I Wanna Get Better,Bleachers
citratsu,10,Adam's Song,blink-182
NPG-Lamb,1,Go Hard or Go Home,Kylie Minogue
NPG-Lamb,2,Get Up (Everybody) - Mousse T. Remix,Byron Stingily
NPG-Lamb,3,Milli,DaBaby
NPG-Lamb,4,America's Suitehearts,Fall Out Boy
NPG-Lamb,5,American Beauty/American Psycho,Fall Out Boy
NPG-Lamb,6,Bang the Doldrums,Fall Out Boy
NPG-Lamb,7,Flu Game,Fall Out Boy
NPG-Lamb,8,"Heaven, Iowa",Fall Out Boy
NPG-Lamb,9,I Am My Own Muse,Fall Out Boy
NPG-Lamb,10,She's My Winona,Fall Out Boy
clouyse,1,Filho Meu,Thalles Roberto
clouyse,2,Coisas Que Eu Sei - Ao Vivo No Rio De Janeiro / 2008,Jorge Vercillo
clouyse,3,O Escudo + Sou Um Milagre - Ao Vivo,Lukas Agustinho
clouyse,4,Sou um milagre,Padre Marcelo Rossi
clouyse,5,Fica Atento,2metro
clouyse,6,REEL IT IN,Aminé
clouyse,7,Finesse - Remix; feat. Cardi B,Bruno Mars
clouyse,8,Kyrie Eleison,Comunidade Católica Shalom
clouyse,9,O Amor do Nosso Deus,Crianças Diante Do Trono
clouyse,10,Paciência,Dudu Falcão
guisgeov,1,Baila Mi Corazón,Belanova
guisgeov,2,Bastards of Young - 2008 Remaster,The Replacements
guisgeov,3,Blue Ridge Mountains,Fleet Foxes
guisgeov,4,He Doesn't Know Why,Fleet Foxes
guisgeov,5,Ragged Wood,Fleet Foxes
guisgeov,6,The Shrine / An Argument,Fleet Foxes
guisgeov,7,Tiger Mountain Peasant Song,Fleet Foxes
guisgeov,8,White Winter Hymnal,Fleet Foxes
guisgeov,9,Your Protector,Fleet Foxes
guisgeov,10,Esquemas juveniles,Javiera Mena
eli-sees-ghosts,1,"dodger blue (feat. Wallie the Sensei, Siete7x & Roddy Ricch)",Kendrick Lamar
eli-sees-ghosts,3,gec 2 Ü (Remix) [feat. Dorian Electra],100 gecs
eli-sees-ghosts,4,Vroom Vroom,Charli XCX
eli-sees-ghosts,5,Luckily I’m Having (feat. Teezo Touchdown),Don Toliver
eli-sees-ghosts,6,Pretty Boy (feat. Lil Yachty),Joji
eli-sees-ghosts,7,The aisle,PinkPantheress
eli-sees-ghosts,8,Immaterial,Sophie
eli-sees-ghosts,9,Outstanding,The Gap Band
eli-sees-ghosts,10,745 sticky,100 gecs
fflackoo,1,Urn,Crying City
fflackoo,2,take a bite,beabadoobee
fflackoo,3,Someday,Unflirt
fflackoo,4,IKIKY,Crying City
fflackoo,5,stay a while,Crying City
fflackoo,6,The Way You Do,Crying City
fflackoo,7,Hard to Love,Crying City
fflackoo,8,Lucky,Crying City
fflackoo,9,Architect,Crying City
fflackoo,10,California,beabadoobee
guigui_smalls,1,Will Anybody Ever Love Me?,Sufjan Stevens
guigui_smalls,2,Leaving Home,Yo La Tengo
guigui_smalls,3,Goodbye Evergreen,Sufjan Stevens
guigui_smalls,4,Path to Springs,Yo La Tengo
guigui_smalls,5,Nancy Tries to Take the Night,"Black Country, New Road"
guigui_smalls,6,Something Beautiful,Miley Cyrus
guigui_smalls,7,infinyte,Paris Texas
guigui_smalls,8,Godstained,Quadeca
guigui_smalls,9,Big Stepper,Real Farmer
guigui_smalls,10,Pick Up the Pieces,Royals
vvioleta_,1,"Honey, This Mirror Isn't Big Enough for the Two of Us",My Chemical Romance
vvioleta_,2,Half Time,Amy Winehouse
vvioleta_,3,Take the Box,Amy Winehouse
vvioleta_,4,Ageispolis,Aphex Twin
vvioleta_,5,Black Treacle,Arctic Monkeys
vvioleta_,7,Smile,Avril Lavigne
vvioleta_,8,Depression,Black Flag
vvioleta_,9,Drinking,bôa
vvioleta_,10,Duvet,bôa
akayg,1,M.I.A.,Omarion
akayg,2,Tonight,PinkPantheress
akayg,3,The Way That I Love You,Ashanti
akayg,4,Crazy in Love (feat. JAY-Z),Beyoncé
akayg,5,Chamomile Tea,Chance Thrash
akayg,6,Let You Go,Clara La San
akayg,7,KISSING IN PUBLIC,Destin Conrad
akayg,8,Garden,DudeBS
akayg,9,Like That,Future
akayg,10,Gone Away,H.E.R.
CARC1N0GEN,1,Breaking Into Acting,Matt Berninger
CARC1N0GEN,2,Bonnet Of Pins,Matt Berninger
CARC1N0GEN,3,We Hug Now,Sydney Rose
CARC1N0GEN,4,Hornet,Christopher Larkin
CARC1N0GEN,5,MONDAY,Quadeca
CARC1N0GEN,6,There's A Rhythmn,Bon Iver
CARC1N0GEN,7,Anchorage,Warmth
CARC1N0GEN,8,Dust,Warmth
CARC1N0GEN,9,Isolation,Warmth
CARC1N0GEN,10,Solstice,Warmth
dedhedchemistry,1,Codeine Crazy,Future
dedhedchemistry,2,Topman,Bladee
dedhedchemistry,3,Drinking Age,Cameron Winter
dedhedchemistry,4,Love Takes Miles,Cameron Winter
dedhedchemistry,5,Nausicaä (Love Will Be Revealed),Cameron Winter
dedhedchemistry,6,The Rolling Stones,Cameron Winter
dedhedchemistry,7,Beach Life-in-Death,Car Seat Headrest
dedhedchemistry,8,My Boy (Twin Fantasy),Car Seat Headrest
dedhedchemistry,9,500 Channels,Choking Victim
dedhedchemistry,10,Because of Him,Death in June
s-tac,1,MONDAY,Quadeca
s-tac,2,ロりロっきゅんロぼ♡,Ano
s-tac,3,Dark Knight,Jack Harlow
s-tac,4,Godstained,Quadeca
s-tac,5,Give Up the Ghost,Radiohead
s-tac,6,$$$,(G)I-DLE
s-tac,7,Ibara,Ado
s-tac,8,シャルル,Ado
s-tac,9,Arc de Triomphe,Aminé
s-tac,10,REEL IT IN,Aminé
ShamsRealm,1,BIANCA,Kanye West
ShamsRealm,2,Headphones On,Addison Rae
ShamsRealm,3,HEIL HITLER,Kanye West
ShamsRealm,4,DINOSAURS,Lupe Fiasco
ShamsRealm,5,movies for guys,Jane Remover
ShamsRealm,6,Baptized in Fear,The Weeknd
ShamsRealm,7,Flight's Booked,Drake
ShamsRealm,8,You Broke My Heart,Drake
ShamsRealm,9,Cousins,Kanye West
ShamsRealm,10,WW3,Kanye West
BallTwister12,1,Over My Head - 2017 Remaster,Fleetwood Mac
BallTwister12,2,Second Hand News - 2004 Remaster,Fleetwood Mac
BallTwister12,3,マイ・ロスト・シティー,Cero
BallTwister12,4,Moonchild,Cibo Matto
BallTwister12,5,Spoon,Cibo Matto
BallTwister12,6,Say You Love Me - 2017 Remaster,Fleetwood Mac
BallTwister12,7,Hot Water,King Gizzard & The Lizard Wizard
BallTwister12,8,Just Good Friends - 2012 Remaster,Michael Jackson
BallTwister12,9,Sci-Fi Wasabi,Cibo Matto
BallTwister12,10,Crystal - 2017 Remaster,Fleetwood Mac
hyperchromasia,1,Burn Your House Down,The Hirs Collective
hyperchromasia,2,Sober,Tool
hyperchromasia,3,DARK SOULS Ⅲ,Yuka Kitamura
hyperchromasia,4,Slave Knight Gael,Yuka Kitamura
hyperchromasia,5,A Pack of Wolves,Black Eyes
hyperchromasia,6,Infinite Imbalance,Closet Witch
hyperchromasia,7,Towing Jehovah,Converge
hyperchromasia,8,Tremor,Converge
hyperchromasia,9,God Cum Poltergeist,crisis sigil
hyperchromasia,10,Skybox,crisis sigil
b0c3phus,1,Bad State of Mind,Treaty Oak Revival
b0c3phus,2,Rooster (2022 Remaster),Alice in Chains
b0c3phus,3,ILBB2 (feat. GloRilla),Jorjiana
b0c3phus,4,Plush - 2017 Remaster,Stone Temple Pilots
b0c3phus,5,Back Door Man,The Doors
b0c3phus,6,In Between,Treaty Oak Revival
b0c3phus,7,Runnin,21 Savage
b0c3phus,8,Down In A Hole (2022 Remaster),Alice in Chains
b0c3phus,9,Nutshell,Alice in Chains
b0c3phus,10,Neighborhood Heroes (feat. DeeMula & Pooh Shiesty),BIG30
stuka_,1,Hold My Liquor,Kanye West
stuka_,2,All Day,Kanye West
stuka_,3,Saint Pablo,Kanye West
stuka_,4,I Spy,Skepta
stuka_,5,STARGAZING,Travis Scott
stuka_,6,Guilt Trip,Kanye West
stuka_,7,Different Day,Playboi Carti
stuka_,8,Pyramids,Frank Ocean
stuka_,9,Two Words,Kanye West
stuka_,10,Wash Us in the Blood,Kanye West
emithyst,1,Wretched World,Converge
emithyst,2,Earthmover,Have a Nice Life
emithyst,3,Dark Horse,Converge
emithyst,4,The Pecan Tree,Deafheaven
emithyst,5,Calamus Will Animate,Archspire
emithyst,6,Sadness Comes Home,Converge
emithyst,7,Vicious Muse,Converge
emithyst,8,Drone Corpse Aviator,Archspire
emithyst,9,Aimless Arrow,Converge
emithyst,10,Axe to Fall,Converge
allyson-,1,Murder Your Memory,Title Fight
allyson-,2,Eusexua,FKA twigs
allyson-,3,Happiness - Live,Adrianne Lenker
allyson-,4,my angel,Adrianne Lenker
allyson-,5,Cow,Alex G
allyson-,6,Mythological Beauty,Big Thief
allyson-,7,Happy Birthday,"Black Country, New Road"
allyson-,8,Door,Caroline Polachek
allyson-,9,Go as a Dream,Caroline Polachek
allyson-,10,Small Curd,Dig Nitty
moonexcess,1,(Sittin' On) The Dock of the Bay,Otis Redding
moonexcess,2,Athenian Fighters,The Flight
moonexcess,3,John the Revelator,Depeche Mode
moonexcess,4,Money For Nothing - Remastered 1996,Dire Straits
moonexcess,5,Invisible,Duran Duran
moonexcess,6,Save a Prayer - 2009 Remaster,Duran Duran
moonexcess,7,I Love You,Fontaines D.C.
moonexcess,8,Guilty Conscience,Kneecap
moonexcess,9,Now That We Don't Talk (Taylor's Version) (From the Vault),Taylor Swift
moonexcess,10,Assassin's Creed,The Flight
TransRights,1,Motorcycle,Remi Wolf
TransRights,2,So Right,Carly Rae Jepsen
TransRights,3,Alone in Miami,Remi Wolf
TransRights,4,Cherries & Cream,Remi Wolf
TransRights,5,Cinderella,Remi Wolf
TransRights,6,Kangaroo,Remi Wolf
TransRights,7,Pitiful,Remi Wolf
TransRights,8,Soup,Remi Wolf
TransRights,9,Toro,Remi Wolf
TransRights,10,Wave,Remi Wolf
spdrmia,1,Tonight,PinkPantheress
spdrmia,2,Another life (feat. Rema),PinkPantheress
spdrmia,3,Passion,PinkPantheress
spdrmia,4,Psychoboost feat danny brown,Jane Remover
spdrmia,5,All my friends know,PinkPantheress
spdrmia,6,I must apologise,PinkPantheress
spdrmia,7,Just for me,PinkPantheress
spdrmia,8,Last valentines,PinkPantheress
spdrmia,9,Noticed I cried,PinkPantheress
spdrmia,10,Pain,PinkPantheress
Quackd78,1,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",Kendrick Lamar
Quackd78,2,Smooth Operator - Single Version,Sade
Quackd78,3,Headlines,Drake
Quackd78,4,Sticky,Drake
Quackd78,5,Speed Trials,Elliott Smith
Quackd78,6,Rose Parade,Elliott Smith
Quackd78,7,gloria (with SZA),Kendrick Lamar
Quackd78,8,Still D.R.E.,Dr. Dre
Quackd78,9,Gyalchester,Drake
Quackd78,10,"Still Raining, Still Dreaming",Jimi Hendrix
ppluver25,1,Wooden Girl,Jonatan Leandoer96
ppluver25,2,Tell me I never knew that,Caroline
ppluver25,3,Candy,Mk.gee
ppluver25,4,Fourth Time Around,Bob Dylan
ppluver25,5,Johnny Cutter,Sematary
ppluver25,6,State of Grace (Taylor's Version),Taylor Swift
ppluver25,7,Visions of Johanna,Bob Dylan
ppluver25,8,rinsed,Dean Blunt
ppluver25,9,I'd Have You Anytime (2014 Remaster),George Harrison
ppluver25,10,The Swimming Song,Loudon Wainwright III
simbachk,1,GO-GO,KENTENSHI
simbachk,2,Lady Love Me (One More Time),George Benson
simbachk,3,Sunshine,Love Is Noise
simbachk,4,Copricolori,Marco Castello
simbachk,5,Negative Four,SebastiSide
simbachk,6,Breathe,Bad Computer
simbachk,7,The People,Bellvie
simbachk,8,Miss Sun,Boz Scaggs
simbachk,9,Throne,edbl
simbachk,10,100PERCENTFEELINGS,Harmful Logic
fabian_stang,1,Basic Being Basic,Djo
fabian_stang,2,2002,Anne-Marie
fabian_stang,3,I’ve seen ur ex,flowerovlove
fabian_stang,4,Friskis,Kjartan Lauritzen
fabian_stang,5,You Can Call Me Al,Paul Simon
fabian_stang,6,What Are You Hungry For?,Paula Jivén
fabian_stang,7,High Fashion,Addison Rae
fabian_stang,8,Få det på,Astrid S
fabian_stang,9,Sticks n' Stones,Benjamin Carter
fabian_stang,10,Pretty & Plump,Cesco
HenrikArby,1,Boys Keep Swinging (2017 remaster),David Bowie
HenrikArby,2,Rhythm of My Heart,Rod Stewart
HenrikArby,3,(Feels Like) Heaven,Fiction Factory
HenrikArby,4,Da Ya Think I'm Sexy?,Rod Stewart
HenrikArby,5,Downtown Train,Rod Stewart
HenrikArby,6,Every Picture Tells A Story,Rod Stewart
HenrikArby,7,Hot Legs,Rod Stewart
HenrikArby,8,Maggie May,Rod Stewart
HenrikArby,9,Twistin' The Night Away,Rod Stewart
HenrikArby,10,Young Turks,Rod Stewart
sanderkarls1,1,Perfect Stranger,FKA twigs
sanderkarls1,2,Girl Feels Good,FKA twigs
sanderkarls1,3,Room of Fools,FKA twigs
sanderkarls1,4,Drums of Death,FKA twigs
sanderkarls1,5,"Keep It, Hold It",FKA twigs
sanderkarls1,6,Striptease,FKA twigs
sanderkarls1,7,Eusexua,FKA twigs
sanderkarls1,8,Sticky,FKA twigs
sanderkarls1,9,24hr Dog,FKA twigs
sanderkarls1,10,Childlike Things,FKA twigs
TheRealSlamJoy,1,Fascination Street - 2010 Remaster,The Cure
TheRealSlamJoy,2,Pyramids,Frank Ocean
TheRealSlamJoy,3,Monday Loop,TomppaBeats
TheRealSlamJoy,4,Award Tour (Feat. Trugoy The Dove),A Tribe Called Quest
TheRealSlamJoy,5,Voice of Trespass,Between the Buried and Me
TheRealSlamJoy,6,Basketball Shoes,"Black Country, New Road"
TheRealSlamJoy,7,All The Same Light,Florist
TheRealSlamJoy,8,Have Heaven,Florist
TheRealSlamJoy,9,Molasses,Hiatus Kaiyote
TheRealSlamJoy,10,Invisible,JABBERLOOP
edduno128,1,Sour Queen,Able Tasmans
edduno128,2,Factory Boy,Cleaners From Venus
edduno128,3,Time In Vain,Cleaners From Venus
edduno128,4,Clover,Tall Dwarfs
edduno128,5,Louis the First,Tall Dwarfs
edduno128,6,Maybe,Tall Dwarfs
edduno128,7,Paul's Place,Tall Dwarfs
edduno128,8,Pictures on the Floor,Tall Dwarfs
edduno128,9,little hearts,Able Tasmans
edduno128,10,A Wretched Street,Cleaners From Venus
goawaynixty,1,Tell me I never knew that,Caroline
goawaynixty,2,Headphones On,Addison Rae
goawaynixty,3,Fast as You Can,Fiona Apple
goawaynixty,4,Someday,The Strokes
goawaynixty,5,Heart-Shaped Box,Nirvana
goawaynixty,6,4ever,The Veronicas
goawaynixty,7,What the Hell,Avril Lavigne
goawaynixty,8,Angel,Massive Attack
goawaynixty,9,Unfinished Sympathy,Massive Attack
goawaynixty,10,I / Me / Myself,Will Wood
Billy-Shakes,1,Weird Science,Nacho Picasso
Billy-Shakes,2,Aurora To 82nd,Nacho Picasso
Billy-Shakes,3,Tubbs & Crockett,Nacho Picasso
Billy-Shakes,4,X Country (feat. AJ Suede),Nacho Picasso
Billy-Shakes,5,Lose The Ground,Mello Music Group
Billy-Shakes,6,Chrome (Like Ooh),Rapsody
Billy-Shakes,7,Bonzai / Terry - From Spotify Studios NYC,Action Bronson
Billy-Shakes,8,Good Luck With That,Career Crooks
Billy-Shakes,9,Peaceful,Chuck Strangers
Billy-Shakes,10,The Evening,Chuck Strangers
hildekbakken,1,Bilde tå'n Ivers,Åge Aleksandersen
hildekbakken,2,Into the Wilderness,Burning Hearts
hildekbakken,3,Ambitions,Donkeyboy
hildekbakken,4,Crazy Something Normal,Donkeyboy
hildekbakken,5,Pumped Up Kicks,Foster the People
hildekbakken,6,Sang Til Sonja,Hjerteslag
hildekbakken,7,Don't Save Me,Marit Larsen
hildekbakken,8,Under the Surface,Marit Larsen
hildekbakken,9,Kids,MGMT
hildekbakken,10,Tidløs,Postgirobygget
Godkatta,1,That Thing You Do!,The Wonders
Godkatta,2,Ladies Night,Kool & The Gang
Godkatta,3,Fuzzy Soul,Bruno Pernadas
Godkatta,4,Theme Vision,Bruno Pernadas
Godkatta,5,Jump in the Line,Harry Belafonte
Godkatta,6,Glasnost,Jahn Teigen
Godkatta,7,Get Down Tonight - 2004 Remaster,KC & The Sunshine Band
Godkatta,8,Where Do You Go,La Bouche
Godkatta,9,Tell Her No,The Zombies
Godkatta,10,M.A.H.,U.S. Girls
arabmurda,1,Wacuka,Avaion
arabmurda,2,Feel No Pain,Sade
arabmurda,3,I Couldn't Love You More,Sade
arabmurda,4,No Ordinary Love,Sade
arabmurda,5,Heliosphan,Aphex Twin
arabmurda,6,Kimpton,Barry Can't Swim
arabmurda,7,King Steps (DESIREE Remix),Disclosure
arabmurda,8,CHROMA 009 KR36,Dove
arabmurda,9,Prezzy,Mike
arabmurda,10,Gem Lingo (ovr now),Overmono
mar10neeee,1,I min bil,Veronica Maggio
mar10neeee,2,Galopp,Coucheron
mar10neeee,3,Atomic sparks,Highasakite
mar10neeee,4,Show Me The Right,Neil Frances
mar10neeee,5,Slowly,Susanne Sundfør
mar10neeee,6,Lifting You,Jungle
mar10neeee,7,Agitations tropicales,L'Impératrice
mar10neeee,8,"Oh, Lover (True Electric) - Mixed",Röyksopp
mar10neeee,9,Dunes of Djoser,Arc De Soleil
mar10neeee,10,Éternel été,Ezéchiel Pailhès
Friisbe,1,Final Nail (with Charlotte Sands),Taylor Acorn
Friisbe,2,Caramel,Sleep Token
Friisbe,3,7 Minutes in Hell,Chrissy Costanza
Friisbe,4,My House - feat. Courtney LaPlante,PVRIS
Friisbe,5,Wishing You Hell,Taylor Acorn
Friisbe,6,Seeing Red,Architects
Friisbe,7,I Think They Know,Broadside
Friisbe,8,Certified Depressant,Taylor Acorn
Friisbe,9,Final Nail,Taylor Acorn
Friisbe,10,Hell You Call a Dream,The Warning
MidasUgoSmith,1,3 of Us,FLO
MidasUgoSmith,2,Change,FLO
MidasUgoSmith,3,Control Freak,FLO
MidasUgoSmith,4,Suite Life (Familiar) (feat. Bellah),FLO
MidasUgoSmith,5,An diesem einen Tag am Rummelplatz,Money Boy
MidasUgoSmith,6,18,One Direction
MidasUgoSmith,7,Act My Age,One Direction
MidasUgoSmith,8,Change Your Ticket,One Direction
MidasUgoSmith,9,Clouds,One Direction
MidasUgoSmith,10,Fireproof,One Direction
DriveCliff,1,I Love My Wife,Touchdown Jesus
DriveCliff,2,//-,Hood
DriveCliff,3,Dead & Gone,Brother Dege
DriveCliff,4,Atom Smasher,Cirith Ungol
DriveCliff,5,I Had A Dream,Daniel Johnston
DriveCliff,6,Love Wheel,Daniel Johnston
DriveCliff,7,sprinter,Kalafina
DriveCliff,8,Water,Karate
DriveCliff,9,You Won't Be Left Alone,Naxatras
DriveCliff,10,Serenade Of Blue,Richard Hawley
zilyana,1,HONEY,Isaiah falls
zilyana,2,2ofus,Chase Shakur
zilyana,3,KISSING IN PUBLIC,Destin Conrad
zilyana,4,SEARCHING,Isaiah falls
zilyana,5,SEX N SADE,Chase Shakur
zilyana,6,Finer Things,Amaria
zilyana,7,BLOOM,Doechii
zilyana,8,Cosmo Freestyle,Freddie Gibbs
zilyana,9,Freestyle Shit,Freddie Gibbs
zilyana,10,Half Manne Half Cocaine,Freddie Gibbs
twixxyxd,1,Light It Up,Young Thug
twixxyxd,2,"Holy, Holy",Geordie Greep
twixxyxd,3,Someday We'll All Be Free,Donny Hathaway
twixxyxd,4,Mannequin Challenge (feat. Juice WRLD),Young Thug
twixxyxd,5,Horizon (Japan CD),Daft Punk
twixxyxd,6,Customization,Flashygoodness
twixxyxd,7,Alone Again (Naturally),Gilbert O'Sullivan
twixxyxd,8,I'll Be Right There,JPEGMAFIA
twixxyxd,9,Mirror,Kendrick Lamar
twixxyxd,10,"Palisades, CA",Larry June
benf1nn,1,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles
benf1nn,2,October All Over,Unwound
benf1nn,3,Northern Sky,Nick Drake
benf1nn,4,The Sprawl (Album Version),Sonic Youth
benf1nn,5,Pictures of You,The Cure
benf1nn,6,What Deaner Was Talkin' About,Ween
benf1nn,7,Boy,Alex G
benf1nn,8,Raça,Fafá de Belém
benf1nn,9,Our Vacuum,King Krule
benf1nn,10,Once in a Lifetime - 2005 Remaster,Talking Heads
MarnoBando,1,Seasons (f. Masta Ace) [Deluxe Edition],CunninLynguists
MarnoBando,2,Purple,Nas
MarnoBando,3,Billy Joe,Benny the Butcher
MarnoBando,4,Remember Me (Abstract/Reality),CunninLynguists
MarnoBando,5,Beautiful Girl,CunninLynguists
MarnoBando,6,World's End Rhapsody,Nujabes
MarnoBando,7,Never Know Why,CunninLynguists
MarnoBando,8,Tunevert,Lucki
MarnoBando,9,Zero - Remastered 2012,The Smashing Pumpkins
MarnoBando,10,Noid,Yves Tumor
guusgvd,1,The Girl From Ipanema,Stan Getz
guusgvd,2,...And The Great Cold Death Of The Earth (2016 - Remaster),Agalloch
guusgvd,3,A Celebration For The Death Of Man... (2016 - Remaster),Agalloch
guusgvd,4,A Desolation Song (2016 - Remaster),Agalloch
guusgvd,5,As Embers Dress The Sky - 2016 - Remaster,Agalloch
guusgvd,6,Dead Winter Days - 2016 - Remaster,Agalloch
guusgvd,7,Falling Snow (2016 - Remaster),Agalloch
guusgvd,8,"Fire Above, Ice Below (2016 - Remaster)",Agalloch
guusgvd,9,Ghosts of the Midwinter Fires,Agalloch
guusgvd,10,Hallways Of Enchanted Ebony - 2016 - Remaster,Agalloch
Vilkonian,1,Greedy,Ariana Grande
Vilkonian,2,É o Poder,Karol Conká
Vilkonian,3,Pensamentos Intrusivos,Ebony
Vilkonian,4,Something,Lasgo
Vilkonian,5,Better Off Alone,Alice Deejay
Vilkonian,6,The Rhythm of the Night,Corona
Vilkonian,7,Can't Get Over,Kasino
Vilkonian,8,Be My Lover,La Bouche
Vilkonian,9,Chifrudo,Lia Clark
Vilkonian,10,Bye Bye,Mariah Carey
thy_koosk,1,Turn It Around,Lucius
thy_koosk,2,Hush Hush,Meira Omar
thy_koosk,3,Cheri Cheri Lady,Modern Talking
thy_koosk,4,Unathi,El Michels Affair
thy_koosk,5,We Will Commit Wolf Murder,of Montreal
thy_koosk,6,Rydeen,Yellow Magic Orchestra
thy_koosk,7,Na Kenda - Afro-Acid Mix,Zazou Bikaye
thy_koosk,8,Clearest Blue,CHVRCHES
thy_koosk,9,Vále,Evangelia
thy_koosk,10,Bernheim Forest In Spring,Panopticon
colorsandfuel,1,Hab dich gern,Schnuffel
colorsandfuel,2,Häschenparty,Schnuffel
colorsandfuel,3,Peace and Serenity,Avith Ortega
colorsandfuel,4,Mundo,Europa
colorsandfuel,5,This Charming Man - John Peel Session 14/09/83,The Smiths
colorsandfuel,6,Japan,Yot Club
