username,track_name,artist,rank,playcount
n3k0punk,Kubiwa Kyouiku no Susume (Radio Edit Ver.),gulu gulu,10,2
franzmesmer,Rough Sleeper,Burial,1,45
franzmesmer,Below the House,Planning for Burial,2,37
franzmesmer,Because of Him,Death in June,3,10
franzmesmer,Untitled 13,Der Blutharsch,4,10
franzmesmer,29 August 2012,Planning for Burial,5,10
franzmesmer,Blanket Season pt. II,Planning for Burial,6,10
franzmesmer,"""Turn the Whole World on Just for a Moment…"" (Dialogue)",Ciao! Manhattan,7,8
franzmesmer,Cooking No More,Duster,8,8
franzmesmer,Waiting on the Deathconsciousness Reissue CD To Come Out On Tumult,Planning for Burial,9,7
franzmesmer,Out of Mind,DIIV,10,5
Boodwazer,Aumgn,Can,1,2
Boodwazer,Bring Me Coffee or Tea,Can,2,2
Boodwazer,Halleluhwah,Can,3,2
Boodwazer,Mushroom,Can,4,2
Boodwazer,Oh Yeah,Can,5,2
Boodwazer,Paperhouse,Can,6,2
Boodwazer,Peking O,Can,7,2
Boodwazer,For Your Own Good,Turisas,8,2
Boodwazer,Greek Fire,Turisas,9,2
Boodwazer,Into The Free,Turisas,10,2
toke81,Barbarianism (Slowed Version),PEELINGFLESH,1,4
toke81,Concrete Curb Enforcement (Slowed Version) (feat. Cold Hard Truth),PEELINGFLESH,2,4
toke81,Creepin' Out The Cut (Slowed Version) (feat. Liturgy),PEELINGFLESH,3,4
toke81,Full of Lead (Interlude) (Slowed Version) (feat. DJ MRD),PEELINGFLESH,4,4
toke81,Intro (Slowed Version),PEELINGFLESH,5,4
toke81,Outro (Slowed Version),PEELINGFLESH,6,4
toke81,Perc 3000 (Slowed Version) (feat. DJ MRD),PEELINGFLESH,7,4
toke81,Shoot 2 Kill (Slowed Version),PEELINGFLESH,8,4
toke81,"Skin Blunt (Interlude, Pt. 2) (Slowed Version)",PEELINGFLESH,9,4
toke81,The Fuckening (Slowed Version),PEELINGFLESH,10,4
twinpeaking,DENIAL IS A RIVER,Doechii,1,3
twinpeaking,Bubble Pop Electric,Gwen Stefani,2,3
twinpeaking,Zero - Remastered 2012,The Smashing Pumpkins,3,3
twinpeaking,Race,Alex G,4,2
twinpeaking,Hypochondriac,Elita,5,2
twinpeaking,I Can Fix Him,GEZEBELLE GABURGABLY,6,2
twinpeaking,I Don't Speak to Whores,GEZEBELLE GABURGABLY,7,2
twinpeaking,Inside Her,GEZEBELLE GABURGABLY,8,2
twinpeaking,Sanrio Girl,GEZEBELLE GABURGABLY,9,2
twinpeaking,angel dust,gjallarhornit,10,2
phxlpxo,MANI-PEDI,Agatka Iskra,1,52
phxlpxo,Live In My Truth (feat. BC Kingdom & LIZ),Sophie,2,5
phxlpxo,Why Lies (feat. BC Kingdom & LIZ),Sophie,3,5
phxlpxo,SEX TALK,Agatka Iskra,4,4
phxlpxo,DEBUT SONG,KiiiKiii,5,4
phxlpxo,I DO COKE,Agatka Iskra,6,3
phxlpxo,BTG,KiiiKiii,7,3
phxlpxo,GROUNDWORK,KiiiKiii,8,3
phxlpxo,I DO ME,KiiiKiii,9,3
phxlpxo,There They Go,KiiiKiii,10,3
choeveswon,Somber Eyes,Flowers Taped to Pens,1,26
choeveswon,1-2-3,BÉBE YANA,2,16
choeveswon,Headphones On,Addison Rae,3,15
choeveswon,BAD 4 BUSINESS,Bladee,4,15
choeveswon,paperthin skin,Crayon,5,15
choeveswon,I Love You,daughters of eve...,6,15
choeveswon,Werkin,OsamaSon,7,15
choeveswon,A Form of Closure,The Spirit of Versailles,8,15
choeveswon,Bleach,Bladee,9,14
choeveswon,Sleep Walk,Bladee,10,14
evelynnnxxx,The Bell,Yeat,1,55
evelynnnxxx,Mysëlf,Yeat,2,29
evelynnnxxx,HeliMAn,loveatnight,3,27
evelynnnxxx,from me to u (feat. Poppy),BABYMETAL,4,23
evelynnnxxx,Not Regular,Molly Santana,5,21
evelynnnxxx,FATË (BONUS),Yeat,6,16
evelynnnxxx,tony tony,Che,7,15
evelynnnxxx,Kryptonite,Ken Carson,8,14
evelynnnxxx,Never Again,Mario Judah,9,14
evelynnnxxx,TRIM (with Future),Playboi Carti,10,14
Chillychese,Darkshines,Muse,1,5
Chillychese,Dead Star,Muse,2,4
Chillychese,The Coast,PUP,3,4
Chillychese,Enter the Riffian,Wo Fat,4,4
Chillychese,Blue Sky,Allman Brothers Band,5,3
Chillychese,Welcome to Bucketheadland,Buckethead,6,3
Chillychese,GOOD DIE YOUNG,Cal Scruby,7,3
Chillychese,When I Go,Emancipator,8,3
Chillychese,Blue(Da Ba Di),Maromaro,9,3
Chillychese,Heartbass (feat. Tommy Cash),Salvatore Ganacci,10,3
BasicMetalBitch,Die Galerie,2heaven,1,2
BasicMetalBitch,It's a beautiful day,2heaven,2,2
BasicMetalBitch,Nobodywannalisten2me,2heaven,3,2
BasicMetalBitch,Sniper School,2heaven,4,2
BasicMetalBitch,Thought Bubble,2heaven,5,2
BasicMetalBitch,Bloodveil / Stillborn (Ft. Ecco2k),Bladee,6,2
BasicMetalBitch,Plastic Surgery (ft. Ecco2k),Bladee,7,2
BasicMetalBitch,Rip,Bladee,8,2
BasicMetalBitch,Romeo,Bladee,9,2
BasicMetalBitch,Sick,Bladee,10,2
Tenations,$$$$$$$$$,Arsedestroyer,1,143
Tenations,Untitled,Urinary Tract Infection From Severe Pus Clots,2,141
Tenations,Untitled,Arsedestroyer,3,130
Tenations,Song of Bones,Sperm of Mankind,4,92
Tenations,Untitled,anal cake,5,80
Tenations,Die When You Die,GG Allin,6,74
Tenations,Untitled,3xA,7,72
Tenations,Thoraco-Abdominal Traumatism...,Rotting Flesh,8,39
Tenations,Untitled,Anal Cunt,9,33
Tenations,Intro,Gore Beyond Necropsy,10,32
MegaDave89,Cadence and Cascade,King Crimson,1,8
MegaDave89,Peace - A Beginning,King Crimson,2,8
MegaDave89,Pictures of a City,King Crimson,3,8
MegaDave89,Cat Food,King Crimson,4,7
MegaDave89,Cat Food (single version),King Crimson,5,7
MegaDave89,In the Wake of Poseidon,King Crimson,6,7
MegaDave89,Peace - A Theme,King Crimson,7,7
MegaDave89,Cadence And Cascade (Greg Lake guide vocal),King Crimson,8,6
MegaDave89,Groon (Single B-Side),King Crimson,9,6
MegaDave89,Peace - An End,King Crimson,10,6
dubidubiart,What Was That,Lorde,1,131
dubidubiart,Ash,LE SSERAFIM,2,127
dubidubiart,Judas,Lady Gaga,3,30
dubidubiart,Bad Romance,Lady Gaga,4,23
dubidubiart,Just Dance,Lady Gaga,5,23
dubidubiart,Paparazzi,Lady Gaga,6,23
dubidubiart,Poker Face,Lady Gaga,7,23
dubidubiart,Good to Be Bad,Dove Cameron,8,20
dubidubiart,It's Goin' Down,Dove Cameron,9,20
dubidubiart,What's My Name,China Anne McClain,10,19
OrdinaryWolf,edamame,bbno$,1,4
OrdinaryWolf,IT BOY,bbno$,2,4
OrdinaryWolf,Deep Down (feat. Never Dull),Alok,3,3
OrdinaryWolf,You Need Jesus,Baby Gravy,4,3
OrdinaryWolf,two,bbno$,5,3
OrdinaryWolf,Radar Detector,Darwin Deez,6,3
OrdinaryWolf,Alrighty Aphrodite,Peach Pit,7,3
OrdinaryWolf,Am I Your Girl - Dance Version,Peach Pit,8,3
OrdinaryWolf,Being so Normal,Peach Pit,9,3
OrdinaryWolf,Drop the Guillotine,Peach Pit,10,3
KisaragiHina,Abuse You,Iperyt,1,11
KisaragiHina,Melanated Flesh,Intolitarian,2,10
KisaragiHina,Your Children Hung Disemboweled,Intolitarian,3,9
KisaragiHina,Leave No Child's Throat Uncut,Intolitarian,4,8
KisaragiHina,Into the Mouth of Madness,Iperyt,5,8
KisaragiHina,Let's Fucking Rejoice,Iperyt,6,8
KisaragiHina,Into Dead Soil,Infernal War,7,7
KisaragiHina,リピートラジディー,150P,8,6
KisaragiHina,Heretic Victory Ascending,Infernal War,9,6
KisaragiHina,Coldness,Ohtar,10,6
csxzz,Dead by Dawn,Sematary,1,14
csxzz,#19,Aphex Twin,2,13
csxzz,Orbs,Sematary,3,12
csxzz,Goat Man,Sematary,4,11
csxzz,NEVADA,Sematary,5,11
csxzz,Tourniquet,Sematary,6,11
csxzz,Louisville Slugger,Sematary,7,10
csxzz,Deer God,Sematary,8,9
csxzz,Fury Road 2,Sematary,9,9
csxzz,Heffalumps,Sematary,10,9
sparta213,Mais Ninguém,Baby Internet,1,11
sparta213,Moulder,Ghost Mountain,2,4
sparta213,Fiscus Judaicus,Grand Belial's Key,3,4
sparta213,Heffalumps,Sematary,4,4
sparta213,Taxidermy,Sematary,5,4
sparta213,The Wagoner,Sematary,6,4
sparta213,trauma,2hollis,7,3
sparta213,AnyLastWords?,Bones,8,3
sparta213,gohardhuh,Bones,9,3
sparta213,BLOOD MONEY,CRAIG SCISSORHANDS,10,3
neferaton,Wicked Garden - 2017 Remaster,Stone Temple Pilots,1,47
neferaton,Stare at the Void,Superheaven,2,16
neferaton,Never Enough,Turnstile,3,11
neferaton,Joy Comes with the Morning,Red City Radio,4,10
neferaton,Spy,Jimothy Lacoste,5,9
neferaton,My Old Street,Momma,6,9
neferaton,Take Me With You,Momma,7,7
neferaton,Conflicted Mood,Superheaven,8,7
neferaton,Cruel Times,Superheaven,9,7
neferaton,Hothead,Superheaven,10,7
omyhangu,Dive,Bauhaus,1,42
omyhangu,Secret,Furui Riho,2,34
omyhangu,Secret,"Furui Riho, knoak",3,34
omyhangu,I LIKE IT,Crystal Kay,4,22
omyhangu,Save Me,Enchantée Julia,5,17
omyhangu,These Things Take Time - 2011 Remaster,The Smiths,6,17
omyhangu,Cutouts,Droughts,7,15
omyhangu,100% Pure Love,Crystal Waters,8,14
omyhangu,We Are,eill,9,13
omyhangu,BANG!,DAOKO,10,12
aleksralek,Shadow of a Man,Lady Gaga,1,7
aleksralek,All Night,Beyoncé,2,3
aleksralek,Von dutch,Charli XCX,3,3
aleksralek,Army of One,Coldplay,4,3
aleksralek,Kaleidoscope,Coldplay,5,3
aleksralek,Alter Ego (with JT),Doechii,6,3
aleksralek,"So Fresh, So Clean",OutKast,7,3
aleksralek,30 For 30 (with Kendrick Lamar),SZA,8,3
aleksralek,"Hey, Mickey!",Baby Tate,9,2
aleksralek,Womanizer,Britney Spears,10,2
Snoozie98,Breaking the Barriers of Hope,Ancient Death,1,6
Snoozie98,Ego Dissolution,Ancient Death,2,6
Snoozie98,Breathe - Transcend (Into the Glowing Streams of Forever),Ancient Death,3,5
Snoozie98,Limbs (2016 - Remaster),Agalloch,4,4
Snoozie98,Echoing Chambers Within the Dismal Mind,Ancient Death,5,4
Snoozie98,Journey to the Inner Soul,Ancient Death,6,4
Snoozie98,Unspoken Oath,Ancient Death,7,4
Snoozie98,Falling Snow (2016 - Remaster),Agalloch,8,3
Snoozie98,"Fire Above, Ice Below (2016 - Remaster)",Agalloch,9,3
Snoozie98,Not Unlike The Waves (2016 - Remaster),Agalloch,10,3
x2w,OPM BABI,Playboi Carti,1,61
x2w,With That (feat. Duke),Young Thug,2,38
x2w,Digits,Young Thug,3,35
x2w,Diamonds,YT,4,22
x2w,Girls Trip,YT,5,19
x2w,living room flow - Bonus,Jhené Aiko,6,18
x2w,xposed,Ken Carson,7,17
x2w,draco draco,Che,8,16
x2w,Money Walk,YT,9,16
x2w,Panda (Nananana),YT,10,16
AcidHorizon,Better Written Villain,156/Silence,1,28
AcidHorizon,Storm of Memories,Enslaved,2,12
AcidHorizon,Land of Sunshine,Faith No More,3,11
AcidHorizon,Psychosocial,Slipknot,4,11
AcidHorizon,Caffeine,Faith No More,5,10
AcidHorizon,Midlife Crisis,Faith No More,6,10
AcidHorizon,Everything's Ruined,Faith No More,7,9
AcidHorizon,Kindergarten,Faith No More,8,9
AcidHorizon,Crack Hitler,Faith No More,9,8
AcidHorizon,Malpractice,Faith No More,10,8
mediocre,Meetings with Remarkable Men,John Zorn,1,4
mediocre,What Have We Done (Live at Pukkelpop),Brutus,2,3
mediocre,Ground Hog Blues,John Lee Hooker,3,3
mediocre,bottleneck,Duran Duran,4,2
mediocre,On my own in Tel Aviv,Duran Duran,5,2
mediocre,D 934 Fantasy in C for cello and piano - I: Andante molto,Franz Schubert,6,2
mediocre,D 934 Fantasy in C for cello and piano - II: Allegretto,Franz Schubert,7,2
mediocre,D 934 Fantasy in C for cello and piano - III: Andantino,Franz Schubert,8,2
mediocre,No me inclino ante nadie,Heráldica de Mandrake,9,2
mediocre,Apparition de l'Oiseau de feu,Igor Stravinsky,10,2
hollyaobh,Why Didn’t Anyone Go to Prison for the Financial Crisis?,You're Wrong About,1,5
hollyaobh,"Suite: O, Waly Waly","John Rutter, Royal Ballet Sinfonia, David Lloyd-Jones",2,3
hollyaobh,Growing Up,St. Dukes,3,2
hollyaobh,Age Ain't Nothing but a Number,Aaliyah,4,1
hollyaobh,CHURCH GIRL,Beyoncé,5,1
hollyaobh,Countdown,Beyoncé,6,1
hollyaobh,CUFF IT - WETTER REMIX,Beyoncé,7,1
hollyaobh,Ego,Beyoncé,8,1
hollyaobh,Get Me Bodied,Beyoncé,9,1
hollyaobh,ENERGY (feat. BEAM),"Beyoncé, BEAM",10,1
BoBoCTiberius,All My Friends,A Day to Remember,1,3
BoBoCTiberius,The Milkman,Petey USA,2,3
BoBoCTiberius,Rah Tah Tah,"Tyler, the Creator",3,3
BoBoCTiberius,Love & Service,Brother Ali,4,2
BoBoCTiberius,Comfort Eagle,Cake,5,2
BoBoCTiberius,King of the World,First Aid Kit,6,2
BoBoCTiberius,Punches,Frank Turner,7,2
BoBoCTiberius,"John ""The Rock"" Cena, Can You Smell What the Undertaker",Hot Mulligan,8,2
BoBoCTiberius,No One Else's Problem,Kevin Devine,9,2
BoBoCTiberius,Head First (feat. Bilmuri),Knox,10,2
TarsolyGer,LIAR,(G)I-DLE,1,1
TarsolyGer,filter in dust,3nd,2,1
TarsolyGer,A Shot in the Dark,A Day to Remember,3,1
TarsolyGer,"I'm Made of Wax, Larry, What Are You Made Of?",A Day to Remember,4,1
TarsolyGer,NJ Legion Iced Tea,A Day to Remember,5,1
TarsolyGer,Resentment,A Day to Remember,6,1
TarsolyGer,Show 'Em the Ropes,A Day to Remember,7,1
TarsolyGer,Down the Rabbit Hole,Adam Lambert,8,1
TarsolyGer,For Your Entertainment,Adam Lambert,9,1
TarsolyGer,If I Had You,Adam Lambert,10,1
babih,See You Next Fall,All Them Witches,1,6
babih,The Writ (2021 Remaster),Black Sabbath,2,5
babih,The Children of Coyote Woman,All Them Witches,3,4
babih,41,All Them Witches,4,2
babih,Vienna,Billy Joel,5,2
babih,Breakout (2009 Remaster),Black Sabbath,6,2
babih,Never Say Die (2009 Remaster),Black Sabbath,7,2
babih,Castles In The Air,Don McLean,8,2
babih,Your Song (BBC Session),Elton John,9,2
babih,Feel Good Inc.,Gorillaz,10,2
DrBaritBeatz,Round and Round,Ariel Pink,1,26
DrBaritBeatz,Hey Moon,John Maus,2,24
DrBaritBeatz,Another Weekend,Ariel Pink,3,21
DrBaritBeatz,Top Of The Block,Satin Sheets,4,20
DrBaritBeatz,Prayer In Full,Satin Sheets,5,17
DrBaritBeatz,Merch,smokedope2016,6,15
DrBaritBeatz,Ropeman,Yung Lean,7,15
DrBaritBeatz,Dazed Return,Satin Sheets,8,14
DrBaritBeatz,Vacation Aura,Satin Sheets,9,13
DrBaritBeatz,HEART SO PURE,Sematary,10,13
k_rat,nerv,Thornhill,1,12
k_rat,Silver Swarm,Thornhill,2,12
k_rat,DIESEL,Thornhill,3,11
k_rat,Caramel,Sleep Token,4,10
k_rat,Revolver,Thornhill,5,10
k_rat,Tongues,Thornhill,6,10
k_rat,Lily & The Moon,Thornhill,7,8
k_rat,Obsession,Thornhill,8,8
k_rat,under the knife,Thornhill,9,8
k_rat,For Now,Thornhill,10,7
cheryljoan,Counting Worms,Knocked Loose,1,295
cheryljoan,Make It Make Sense,A Day to Remember,2,149
cheryljoan,3 Feet From Peace,Stick to Your Guns,3,148
cheryljoan,Die For Me,A Day to Remember,4,144
cheryljoan,You Asked For It,Emmure,5,143
cheryljoan,D(I Am)ond,Stick to Your Guns,6,141
cheryljoan,We All Die Anyway,Stick to Your Guns,7,119
cheryljoan,Hush,Stick to Your Guns,8,92
cheryljoan,Monument,Counterparts,9,87
cheryljoan,Their Rules,Backtrack,10,58
m0000000se,Lust,Boy Harsher,1,3
m0000000se,All Bad $ Is Good,Glokk40Spaz,2,3
m0000000se,My Last Breath,Glokk40Spaz,3,3
m0000000se,Feel Me,Lil Shine,4,3
m0000000se,One On One - Remix,Micah Dailey-White,5,3
m0000000se,Fell in Luv (feat. Bryson Tiller),Playboi Carti,6,3
m0000000se,Broken Angel Hospital,Sematary,7,3
m0000000se,Hogs,Sematary,8,3
m0000000se,Witching Hour,Sematary,9,3
m0000000se,Plug Walk,SICKBOYRARI,10,3
VanBungle,Arcarsenal,At the Drive-In,1,2
VanBungle,Get My Mind Right,Fiddlehead,2,2
VanBungle,Stay In The Room,Fiddlehead,3,2
VanBungle,The Leper Affinity,Opeth,4,2
VanBungle,Cosmonaut,At the Drive-In,5,1
VanBungle,Enfilade,At the Drive-In,6,1
VanBungle,Invalid Litter Dept.,At the Drive-In,7,1
VanBungle,Mannequin Republic,At the Drive-In,8,1
VanBungle,Non-Zero Possibility,At the Drive-In,9,1
VanBungle,One Armed Scissor,At the Drive-In,10,1
tw0_th3rty,Majora,Kreayshawn,1,15
tw0_th3rty,sunrise,_waterr_witch_o_0__,2,5
tw0_th3rty,"_blood_ice,crystal#2024 _._~",_waterr_witch_o_0__,3,4
tw0_th3rty,hustle,_waterr_witch_o_0__,4,4
tw0_th3rty,Octi,_waterr_witch_o_0__,5,4
tw0_th3rty,INTROVERSION 2.0,$uicideboy$,6,4
tw0_th3rty,i wouldnt mind,buyok,7,4
tw0_th3rty,beauty in sacrifice,Chew Flores,8,4
tw0_th3rty,Johnny Ringo,Crown the Empire,9,4
tw0_th3rty,Memories of a Broken Heart,Crown the Empire,10,4
pisscouch,Drinkin' Music Is Better Than Sober Music Unless No One Else Is Doing It,Merchant Ships,1,55
pisscouch,"Give 'Em Hell, Kid",My Chemical Romance,2,10
pisscouch,Untitled #6,Girlfriends,3,9
pisscouch,Yeah!? What's It Tuba!?,Girlfriends,4,9
pisscouch,Helena,My Chemical Romance,5,9
pisscouch,Brobocop,Girlfriends,6,8
pisscouch,New Computers,Girlfriends,7,8
pisscouch,Patrick Ewing,Girlfriends,8,8
pisscouch,To the End,My Chemical Romance,9,8
pisscouch,You Know What They Do to Guys Like Us in Prison,My Chemical Romance,10,8
Ponsudan,Unsex Pledge,Crochet,1,142
Ponsudan,remembering you,Foilsick,2,38
Ponsudan,Centennial,Crochet,3,34
Ponsudan,a well wish well wished,Foilsick,4,32
Ponsudan,Gentle Guiding Hand,Crochet,5,19
Ponsudan,"If you try, you fail. If you dont try, you succeed",Life is Beautiful,6,19
Ponsudan,Watcher--Heretic,Crochet,7,15
Ponsudan,"i don't want to die, but i don't want to feel like this",Foilsick,8,13
Ponsudan,Gibusong,Crochet,9,12
Ponsudan,i used to search the sky,Foilsick,10,12
vr8xy,Bugs Life,Woody,1,274
vr8xy,No Cerveza,Woody,2,274
vr8xy,Perfect,Woody,3,274
vr8xy,perfect waste of space,Woody,4,274
vr8xy,DGAF,Woody,5,273
vr8xy,Guess Boots,Woody,6,273
vr8xy,I'm in America,Woody,7,273
vr8xy,IDTTYCMOF,Woody,8,273
vr8xy,Same Sarah,Woody,9,273
vr8xy,Somebody Else,Woody,10,273
kkeennppss,Indiana,Jamie Rhoden,1,5
kkeennppss,I've Been Bored,Superheaven,2,4
kkeennppss,Leach,Superheaven,3,3
kkeennppss,Next to Nothing,Superheaven,4,3
kkeennppss,Lefty,Title Fight,5,3
kkeennppss,Mrahc,Title Fight,6,3
kkeennppss,Chlorine,Trophy Eyes,7,3
kkeennppss,Daydreamer,Trophy Eyes,8,3
kkeennppss,Heaven Sent,Trophy Eyes,9,3
kkeennppss,Prélude d'une nuit d'automne,Adrien de la Salle,10,2
lugario,The Lights of Town,Cemeteries,1,3
lugario,"City, PUP",katy's funky dump!,2,3
lugario,Exile Vilify,Matthew Koch,3,3
lugario,Sadderdaze,The Neighbourhood,4,3
lugario,realize,Trxy!,5,3
lugario,Folsom Prison Blues,Johnny Cash,6,2
lugario,"Anchoring, Part 2, Rowan Lewis",katy's funky dump!,7,2
lugario,"Anchoring, Rowan Lewis",katy's funky dump!,8,2
lugario,"Exile Vilify, The National",katy's funky dump!,9,2
lugario,"Hollow, Cloudeater",katy's funky dump!,10,2
sadhugs,BIRDS OF A FEATHER,Billie Eilish,1,20
sadhugs,WILDFLOWER,Billie Eilish,2,12
sadhugs,CHIHIRO,Billie Eilish,3,10
sadhugs,10 Minutes 10 Years,Tennis,4,9
sadhugs,LUNCH,Billie Eilish,5,5
sadhugs,Dance with Me,Joyce Manor,6,5
sadhugs,Heart Tattoo,Joyce Manor,7,5
sadhugs,Troublemaker,Weezer,8,5
sadhugs,Cherry Tree,"10,000 Maniacs",9,4
sadhugs,Like the Weather,"10,000 Maniacs",10,4
Erikson610,Cursing and Lying!,GUZO,1,3
Erikson610,Bruises Off the Peach,Ryan Beatty,2,3
Erikson610,Diet Pepsi,Addison Rae,3,2
Erikson610,Headphones On,Addison Rae,4,2
Erikson610,twilight zone,Ariana Grande,5,2
Erikson610,BIRDS OF A FEATHER,Billie Eilish,6,2
Erikson610,party 4 u,Charli XCX,7,2
Erikson610,Beautiful Horses,Christopher Owens,8,2
Erikson610,I Think About Heaven,Christopher Owens,9,2
Erikson610,Sexy To Someone,Clairo,10,2
MJeyy,Dreams Dreams : In Silent Memory,SEGA Sound Team,1,41
MJeyy,The Perfect Drug,Nine Inch Nails,2,20
MJeyy,After the Dream,SEGA Sound Team,3,15
MJeyy,Losing Light,The Ghost in You,4,12
MJeyy,Waited So Long,Machine Girl,5,11
MJeyy,Time To Say Goodbye,Jeff Williams,6,9
MJeyy,Hawaii (Stay Awake),Waterparks,7,8
MJeyy,No Capes,Waterparks,8,7
MJeyy,Good Buy My Old Life,Deaton Chris Anthony,9,6
MJeyy,The Diary of Jane - Single Version,Breaking Benjamin,10,5
kyra-knightley,Everybody's trying to figure me out,HAIM,1,4
kyra-knightley,If Only I Could Wait,Bon Iver,2,3
kyra-knightley,It's Amazing to Be Young,Fontaines D.C.,3,3
kyra-knightley,Last Kiss,Momma,4,3
kyra-knightley,Rodeo,Momma,5,3
kyra-knightley,Carousel,blink-182,6,2
kyra-knightley,23's A Baby,Blondshell,7,2
kyra-knightley,Day One,Bon Iver,8,2
kyra-knightley,From,Bon Iver,9,2
kyra-knightley,I'll Be There,Bon Iver,10,2
Lee_R3D,Eastern Promise,Logistics,1,4
Lee_R3D,DnB Ting,Skrillex,2,4
Lee_R3D,MORJA KAIJU VIP,Skrillex,3,4
Lee_R3D,REDLINE DASH,Skrillex,4,4
Lee_R3D,Voltage,Skrillex,5,4
Lee_R3D,Oblivion,Subtronics,6,4
Lee_R3D,Black Shore,36,7,3
Lee_R3D,Leave Some Space,Abstract Aprils,8,3
Lee_R3D,Lense,Abstract Aprils,9,3
Lee_R3D,Alexandra,Bengalfuel,10,3
cassie_froggo,Too Far,Ex Pilots,1,16
cassie_froggo,Finna Go Ot,xaviersobased,2,12
cassie_froggo,Gen 5 (Dj Phatt Exclusive),nettspend,3,11
cassie_froggo,Blasian,rexv2,4,11
cassie_froggo,Vogue,1oneam,5,9
cassie_froggo,Want To,1oneam,6,9
cassie_froggo,Cash Cow,hexrt,7,9
cassie_froggo,jiggy,ksuuvi,8,9
cassie_froggo,Ballin,Southsidesilhouette,9,9
cassie_froggo,how i feel 2,xaviersobased,10,9
thxm,nerve,2hollis,1,19
thxm,girl,2hollis,2,18
thxm,DESTROY ME,2hollis,3,17
thxm,one last dance,Shinigami,4,17
thxm,Nice,2hollis,5,16
thxm,hazel,The Hellp,6,16
thxm,burn,2hollis,7,15
thxm,dream rain sports,2hollis,8,15
thxm,cavities,93FEETOFSMOKE,9,15
thxm,touch me and feel nothing,93FEETOFSMOKE,10,15
sweaterduos,Darkness at the Heart of My Love,Ghost,1,3
sweaterduos,Harvey,Her's,2,3
sweaterduos,Freaks,Surf Curse,3,3
sweaterduos,Legend,twenty one pilots,4,3
sweaterduos,Famous Last Words (An Ode to Eaters),1017 ALYX 9SM,5,2
sweaterduos,Stella,All Time Low,6,2
sweaterduos,Halo,Cage the Elephant,7,2
sweaterduos,Social Cues,Cage the Elephant,8,2
sweaterduos,Kids,Current Joys,9,2
sweaterduos,Cirice,Ghost,10,2
notmachy,I Don't Care If You're Contagious,Pierce the Veil,1,7
notmachy,Straight In At 101,Los Campesinos!,2,5
notmachy,Peach,The Front Bottoms,3,5
notmachy,BUTCHER VANITY,Vane Lily,4,5
notmachy,XOXO (Kisses Hugs),6arelyhuman,5,4
notmachy,360,Charli xcx,6,4
notmachy,DICE AND ROLL,Odetari,7,4
notmachy,"If I'm James Dean, You're Audrey Hepburn",Sleeping with Sirens,8,4
notmachy,Candy,Alex G,9,3
notmachy,Keep Myself Alive,Get Scared,10,3
owlraider,Gallows,Townies,1,4
owlraider,Bad Night To Be A Beer,FinalBossFight!,2,3
owlraider,Escape From Roku City,FinalBossFight!,3,3
owlraider,Light Blues,FinalBossFight!,4,3
owlraider,Modern Baseball is Never Getting Back Together and You Have To Accept That,FinalBossFight!,5,3
owlraider,Soviet Space Gun,FinalBossFight!,6,3
owlraider,Discomfort Inn,The Casper Fight Scene,7,3
owlraider,Minnesota? Wild.,tiny voices,8,3
owlraider,Yesterday,tiny voices,9,3
owlraider,Whiskey & Xanax,Carpool,10,2
Hyuoks,English Love Affair,5 Seconds of Summer,1,4
Hyuoks,FXXK IT,Bigbang,2,4
Hyuoks,CROWN,TOMORROW X TOGETHER,3,4
Hyuoks,Girls,aespa,4,3
Hyuoks,"Earth, Wind & Fire",BOYNEXTDOOR,5,3
Hyuoks,Butterfly,BTS,6,3
Hyuoks,Karma,ENHYPEN,7,3
Hyuoks,Just Right,GOT7,8,3
Hyuoks,After LIKE,IVE,9,3
Hyuoks,Thinking of You,Katy Perry,10,3
starlitevenings,Plays Pretty for Baby,Zolof The Rock & Roll Destroyer,1,8
starlitevenings,I Think...,Bladee,2,5
starlitevenings,Dark Green Water,Great Grandpa,3,3
starlitevenings,Stick,Jim Legxacy,4,3
starlitevenings,I Stand Corrected,Vampire Weekend,5,3
starlitevenings,Fake Magic 8-Ball,12 Rods,6,2
starlitevenings,Desperately Wanting,Better Than Ezra,7,2
starlitevenings,Body Shell,carré,8,2
starlitevenings,Clicked,carré,9,2
starlitevenings,Faded Form,carré,10,2
Douggx,Usurpadora,Cine,1,11
Douggx,The Mothership,Alexandra Savior,2,4
Douggx,Anxious - Bonus Track,Carly Rae Jepsen,3,4
Douggx,deja vu,Olivia Rodrigo,4,4
Douggx,Turn It Off,Paramore,5,4
Douggx,Walk Over Me,The All-American Rejects,6,4
Douggx,Buried Myself Alive,The Used,7,4
Douggx,Remembering Sunday (feat. Lindsey Stirling & Lisa Gaskarth) - ATL's Version,All Time Low,8,3
Douggx,Essa Vida Ainda Vai Nos Matar,Fresno,9,3
Douggx,Depois Que Cê Me Deixou,Melton Sello,10,3
bsketballcasino,An Angel's Final Prayer,Balmora,1,4
bsketballcasino,Public Servant,Joeyy,2,4
bsketballcasino,Life We Live (feat. Namond Lumpkin & Edgar Fletcher),Project Pat,3,4
bsketballcasino,M.... She Wrote,Tay-K,4,4
bsketballcasino,Close,Bladee,5,3
bsketballcasino,Blue Strips,Jessie Murph,6,3
bsketballcasino,Sobriety,Jessie Murph,7,3
bsketballcasino,1 Last Kiss,Joeyy,8,3
bsketballcasino,Andrew W.K.,Joeyy,9,3
